time_num10.csv,num10.csv,time_num11.csv,num11.csv,time_num3.csv,num3.csv,time_num4.csv,num4.csv,time_num6.csv,num6.csv,time_num7.csv,num7.csv,time_num8.csv,num8.csv,time_num9.csv,num9.csv
5414.1,0.5446546846829562,4143.5,0.33228000352859455,3984.6,0.27232734234147815,4980.5,0.6178172542672339,7113.5,0.3932488115154926,4513.5,0.5802198226753135,4411.6,0.6239141350659236,4080.1,0.4399915643054477
5447.1,0.5253478954871051,4175.5,0.31500550793230675,4014.4,0.2520044063458454,5012.7,0.6015589054707278,7149.8,0.37495816911942315,4545.5,0.5629453270790257,4443.7,0.6076557862694176,4112.1,0.42170092190937836
5482.4,0.5070572530910358,4211.1,0.2956987187364557,4050.1,0.23269761714999437,5044.8,0.58428440987444,7181.5,0.35869982032291703,4581.7,0.5456708314827379,4475.7,0.5903812906731298,4143.7,0.40442642631309056
5515.1,0.48673431709540305,4243.8,0.27639192954060465,4082.2,0.21135853435458007,5081.4,0.5659937674783705,7213.5,0.3383768843272843,4615.5,0.5273801890866685,4511.8,0.5720906482770604,4179.1,0.3851196371172395
5546.9,0.4664113810997703,4283.7,0.25505284674519035,4114.4,0.19001945155916578,5113.0,0.547703125082301,7249.2,0.31907009513143325,4645.4,0.5070572530910358,4544.7,0.5538000058809909,4211.4,0.36581284792138846
5582.4,0.445072298304356,4311.4,0.23371376394977605,4150.0,0.1676642219639698,5147.2,0.5273801890866684,7282.7,0.29773101233601895,4681.8,0.48673431709540305,4577.1,0.5344932166851398,4243.3,0.34548991192575573
5614.8,0.42271706870916004,4345.5,0.21237468115436164,4183.1,0.14327669876921056,5180.4,0.5080733998908173,7313.9,0.27639192954060454,4713.8,0.4664113810997704,4612.1,0.5141702806895072,4278.9,0.32415082913034143
5646.9,0.3993456923141825,4375.8,0.1890033047593841,4214.8,0.11888917557445133,5212.3,0.486734317095403,7349.6,0.253020553145627,4745.5,0.445072298304356,4644.0,0.49283119789409285,4311.0,0.30179559953514545
5683.1,0.37495816911942326,4411.4,0.16461578156462486,4250.0,0.09348550557991042,5245.0,0.46539523429998864,7381.8,0.22964917675064944,4781.5,0.42271706870916004,4676.1,0.4704759682988969,4343.5,0.2784242231401679
5718.8,0.350570645924664,4443.7,0.13921211157008395,4282.2,0.06706568878558794,5280.5,0.4420238579050111,7418.3,0.2052616535558902,4828.4,0.40036183911396406,4711.8,0.44812073870370095,4379.2,0.25505284674519024
5746.7,0.3251669759301231,4475.6,0.11279229477576147,4315.2,0.03962972519148378,5312.5,0.4196686283098151,7454.0,0.1798579835613493,4846.8,0.3759743159192048,4744.3,0.4247493623087233,4411.0,0.22863302995086776
5782.3,0.29874715913580063,4511.3,0.08637247798143899,4350.5,0.011177614797598046,5345.2,0.3942649583152742,7489.2,0.1544543135668084,4881.6,0.3515867927244456,4777.1,0.40036183911396406,4443.4,0.20424550675610853
5815.0,0.27131119554169647,4543.9,0.057920367587553256,4382.3,0.0,5380.4,0.36987743512051496,7513.4,0.12701834997270434,4913.4,0.3261831227299048,4811.7,0.3759743159192048,4479.5,0.17680954316200437
5846.8,0.24285908514781074,4575.9,0.028452110393885843,,,5412.6,0.34447376512597416,7549.3,0.0985662395788185,4947.7,0.2997633059355822,4843.7,0.34955449912488235,4512.1,0.1493735795679002
5882.3,0.2144069747539249,4611.4,0.0,,,5447.4,0.3180539483316517,7582.7,0.07011412918493276,4981.6,0.27232734234147815,4875.7,0.32313468233055986,4543.8,0.12092146917401447
5914.7,0.1839225707604759,4643.4,,,,5480.6,0.28960183793776584,7618.7,0.03962972519148367,5014.4,0.2438752319475923,4911.5,0.2956987187364557,4579.5,0.09043706518056549
5946.6,0.15242201996724525,4675.4,,,,5512.8,0.2611497275438801,7649.4,0.008129174398253003,5045.9,0.2144069747539249,4943.7,0.26724660834256997,4611.2,0.058936514387334715
5982.8,0.12092146917401458,4711.4,,,,5545.8,0.2316814703502127,7682.1,0.0,5081.9,0.1849387175602576,4977.1,0.23777835114890256,4644.2,0.028452110393885732
6014.8,0.08840477158100224,4744.5,,,,5580.5,0.20221321315654528,,,5113.7,0.15343816676702682,5011.8,0.20831009395523514,4680.0,0.0
6046.7,0.054871927188208325,4776.4,,,,5613.1,0.17071266236331462,,,5145.5,0.12193761597379615,5044.7,0.17680954316200448,,
6082.8,0.02032293599563273,4812.2,,,,5647.2,0.13921211157008395,,,5181.4,0.08840477158100224,5077.1,0.14530899236877381,,
6114.8,0.0,4844.2,,,,5680.4,0.10567926717728993,,,5213.4,0.053855780388426644,5112.1,0.11076000117619822,,
6147.1,,4875.5,,,,5720.1,0.07113027598471444,,,5245.7,0.01930678919585105,5144.6,0.0772271567834042,,
6182.8,,4911.5,,,,5744.7,0.035565137992357165,,,5281.7,0.0,5178.2,0.04166201879104703,,
6215.0,,4943.5,,,,5781.2,0.0,,,,,5212.8,0.006096880798689863,,
,,,,,,,,,,,,5245.1,0.0,,
