frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
21,705.2,,,,,,,,,,15,95,575,,,,,,,13,242,561,,,,,,,15,1058,689,,,,,,
22,737.4,,,,,,,,,,14,95,575,,,,,,,13,242,561,,,,,,,14,1058,689,,,,,,
23,769.4,,,,,,,,,,14,95,575,,,,,,,13,242,561,,,,,,,14,1058,688,,,,,,
24,805.2,,,,,,,,,,14,95,575,,,,,,,13,242,561,,,,,,,14,1058,688,,,,,,
25,837.2,,,,,,,,,,14,95,575,,,,,,,13,242,561,,,,,,,14,1058,688,,,,,,
26,869.6,,,,,,,,,,14,95,575,,,,,,,13,242,561,,,,,,,14,1058,688,,,,,,
27,905.2,,,,,,,,,,14,95,575,,,,,,,13,242,561,,,,,,,14,1058,689,,,,,,
28,937.1,,,,,,,,,,14,95,575,,,,,,,13,242,561,,,,,,,14,1058,689,,,,,,
29,969.3,,,,,,,,,,14,95,575,,,,,,,13,242,561,,,,,,,14,1058,688,,,,,,
30,1005.1,,,,,,,,,,14,95,575,,,,,,,13,242,561,,,,,,,14,1058,689,,,,,,
31,1037.2,,,,,,,,,,14,95,575,,,,,,,13,242,562,,,,,,,14,1058,688,,,,,,
32,1069.5,,,,,,,,,,14,95,575,,,,,,,13,242,561,,,,,,,14,1058,689,,,,,,
33,1108.6,,,,,,,,,,14,95,575,,,,,,,13,242,561,,,,,,,14,1058,688,,,,,,
34,1137.3,,,,,,,,,,14,95,575,,,,,,,13,242,561,,,,,,,14,1058,688,,,,,,
35,1169.3,,,,,,,,,,14,95,575,,,,,,,13,242,561,,,,,,,14,1058,689,,,,,,
36,1205.1,,,,,,,,,,14,95,575,,,,,,,13,242,561,,,,,,,14,1058,688,,,,,,
37,1237.4,,,,,,,,,,14,95,575,,,,,,,13,242,561,,,,,,,14,1058,689,,,,,,
38,1269.4,,,,,,,,,,15,96,576,,,,,,,13,242,561,,,,,,,14,1058,688,,,,,,
39,1305.2,,,,,,,,,,14,95,575,,,,,,,13,242,561,,,,,,,14,1058,688,,,,,,
40,1337.5,,,,,,,,,,14,95,575,,,,,,,12,242,561,,,,,,,14,1058,689,,,,,,
41,1370.7,,,,,,,,,,14,95,576,,,,,,,12,242,561,,,,,,,14,1058,688,,,,,,
42,1405.1,,,,,,,,,,15,96,576,,,,,,,12,242,561,,,,,,,14,1058,688,,,,,,
43,1437.1,,,,,,,,,,14,95,576,,,,,,,13,242,561,,,,,,,14,1058,689,,,,,,
44,1469.4,,,,,,,,,,14,95,575,,,,,,,12,242,561,,,,,,,14,1058,688,,,,,,
45,1505.3,,,,,,,,,,14,95,576,,,,,,,13,242,561,,,,,,,14,1058,688,,,,,,
46,1537.3,,,,,,,,,,14,95,575,,,,,,,13,242,561,,,,,,,13,1058,688,,,,,,
47,1569.3,,,,,,,,,,14,95,575,,,,,,,13,242,561,,,,,,,14,1058,689,,,,,,
48,1605.5,,,,,,,,,,14,95,576,,,,,,,12,242,561,,,,,,,14,1058,688,,,,,,
49,1637.4,,,,,,,,,,14,95,576,,,,,,,12,242,561,,,,,,,14,1057,689,,,,,,
50,1669.3,,,,,,,,,,14,95,576,,,,,,,13,242,561,,,,,,,14,1058,689,,,,,,
51,1705.3,,,,,,,,,,14,95,576,,,,,,,12,242,561,,,,,,,14,1058,689,,,,,,
52,1737.4,,,,,,,,,,14,95,575,,,,,,,13,242,561,,,,,,,14,1058,688,,,,,,
53,1769.4,,,,,,,,,,14,95,575,,,,,,,12,242,561,,,,,,,14,1058,688,,,,,,
54,1807.3,,,,,,,,,,14,95,576,,,,,,,12,242,561,,,,,,,14,1058,688,,,,,,
55,1837.4,,,,,,,,,,14,95,575,,,,,,,12,242,561,,,,,,,14,1058,688,,,,,,
56,1871.7,,,,,,,,,,14,95,576,,,,,,,12,242,561,,,,,,,14,1058,688,,,,,,
57,1905.3,,,,,,,,,,14,95,575,,,,,,,12,242,561,,,,,,,14,1058,688,,,,,,
58,1937.3,,,,,,,,,,14,95,575,,,,,,,12,242,561,,,,,,,14,1058,688,,,,,,
59,1973.5,,,,,,,,,,14,95,575,,,,,,,12,242,561,,,,,,,14,1058,689,,,,,,
60,2005.1,,,,,,,,,,14,95,575,,,,,,,12,242,561,,,,,,,14,1057,688,,,,,,
61,2037.3,,,,,,,,,,14,95,575,,,,,,,12,242,561,,,,,,,14,1058,689,,,,,,
62,2069.3,,,,,,,,,,14,95,575,,,,,,,12,242,561,,,,,,,14,1058,688,,,,,,
63,2105.1,,,,,,,,,,14,95,575,,,,,,,12,243,561,,,,,,,14,1058,689,,,,,,
64,2137.3,,,,,,,,,,14,95,575,,,,,,,12,242,561,,,,,,,14,1058,689,,,,,,
65,2169.5,,,,,,,,,,14,95,575,,,,,,,12,242,561,,,,,,,14,1058,687,,,,,,
66,2205.5,,,,,,,,,,14,95,575,,,,,,,12,242,561,,,,,,,14,1057,688,,,,,,
67,2269.2,,,,,,,,,,14,95,575,,,,,,,12,242,561,,,,,,,14,1058,688,,,,,,
68,2305.3,,,,,,,,,,14,95,575,,,,,,,12,242,561,,,,,,,14,1058,688,,,,,,
69,2340.4,,,,,,,,,,14,95,575,,,,,,,12,242,561,,,,,,,14,1058,688,,,,,,
70,2375.3,,,,,,,,,,14,95,575,,,,,,,12,242,561,,,,,,,14,1057,689,,,,,,
71,2406.0,,,,,,,,,,14,95,575,,,,,,,12,242,561,,,,,,,14,1058,689,,,,,,
72,2437.4,,,,,,,,,,14,95,575,,,,,,,12,242,561,,,,,,,14,1058,688,,,,,,
73,2469.7,,,,,,,,,,14,95,575,,,,,,,13,242,561,,,,,,,14,1058,689,,,,,,
74,2505.9,,,,,,,,,,14,95,575,,,,,,,12,242,561,,,,,,,14,1057,688,,,,,,
75,2537.6,,,,,,,,,,14,95,575,,,,,,,13,242,561,,,,,,,14,1058,689,,,,,,
76,2571.4,,,,,,,,,,14,95,575,,,,,,,13,242,562,,,,,,,14,1058,688,,,,,,
77,2605.6,,,,,,,,,,14,95,575,,,,,,,12,242,562,,,,,,,14,1058,688,,,,,,
78,2638.7,,,,,,,,,,14,95,575,,,,,,,12,242,561,,,,,,,14,1058,688,,,,,,
79,2669.5,,,,,,,,,,14,95,575,,,,,,,13,242,561,,,,,,,14,1058,688,,,,,,
80,2705.2,,,,,,,,,,14,95,575,,,,,,,12,242,562,,,,,,,14,1057,689,,,,,,
81,2737.1,,,,,,,,,,14,95,575,,,,,,,12,242,561,,,,,,,14,1058,689,,,,,,
82,2769.3,,,,,,,,,,14,95,575,,,,,,,12,242,561,,,,,,,14,1058,688,,,,,,
83,2805.4,,,,,,,,,,14,95,575,,,,,,,12,242,561,,,,,,,14,1058,689,,,,,,
84,2837.4,,,,,,,,,,14,95,575,,,,,,,12,242,561,,,,,,,14,1057,689,,,,,,
85,2869.3,,,,,,,,,,14,95,575,,,,,,,12,242,561,,,,,,,14,1058,688,,,,,,
86,2905.3,,,,,,,,,,14,95,575,,,,,,,12,242,561,,,,,,,14,1058,689,,,,,,
87,2937.6,,,,,,,,,,14,95,575,,,,,,,12,242,561,,,,,,,14,1058,689,,,,,,
88,2969.5,,,,,,,,,,14,95,575,,,,,,,12,242,561,,,,,,,14,1058,688,,,,,,
89,3005.8,,,,,,,,,,14,95,575,,,,,,,13,242,561,,,,,,,14,1058,688,,,,,,
90,3045.2,,,,,,,,,,14,95,575,,,,,,,12,242,561,,,,,,,14,1058,689,,,,,,
91,3069.5,,,,,,,,,,14,95,575,,,,,,,12,242,561,,,,,,,14,1058,689,,,,,,
92,3105.3,,,,,,,,,,14,95,575,,,,,,,12,242,561,,,,,,,14,1058,689,,,,,,
93,3137.3,,,,,,,,,,15,95,574,,,,,,,12,242,561,,,,,,,14,1058,689,,,,,,
94,3169.4,,,,,,,,,,14,95,575,,,,,,,12,242,562,,,,,,,14,1058,688,,,,,,
95,3205.2,,,,,,,,,,15,96,574,,,,,,,12,242,561,,,,,,,14,1058,689,,,,,,
96,3237.6,,,,,,,,,,15,96,575,,,,,,,12,242,561,,,,,,,14,1058,688,,,,,,
97,3271.9,,,,,,,,,,15,95,574,,,,,,,13,242,561,,,,,,,14,1058,689,,,,,,
98,3305.4,,,,,,,,,,15,96,574,,,,,,,12,242,561,,,,,,,14,1058,689,,,,,,
99,3337.6,,,,,,,,,,14,95,575,,,,,,,12,242,561,,,,,,,14,1058,688,,,,,,
100,3369.5,,,,,,,,,,14,95,575,,,,,,,12,242,561,,,,,,,14,1058,689,,,,,,
101,3405.2,,,,,,,,,,14,95,575,,,,,,,12,242,561,,,,,,,15,1058,689,,,,,,
102,3437.4,,,,,,,,,,14,95,574,,,,,,,12,242,561,,,,,,,14,1058,689,,,,,,
103,3471.1,,,,,,,,,,14,95,574,,,,,,,12,242,561,,,,,,,15,1058,688,,,,,,
104,3505.4,,,,,,,,,,15,95,574,,,,,,,12,242,561,,,,,,,14,1058,689,,,,,,
105,3541.2,,,,,,,,,,14,95,574,,,,,,,12,242,561,,,,,,,14,1058,688,,,,,,
106,3569.5,,,,,,,,,,15,96,574,,,,,,,12,242,561,,,,,,,14,1058,688,,,,,,
107,3605.2,,,,,,,,,,14,95,575,,,,,,,12,242,561,,,,,,,14,1058,688,,,,,,
108,3637.9,,,,,,,,,,14,95,575,,,,,,,12,242,561,,,,,,,14,1058,688,,,,,,
109,3669.5,,,,,,,,,,14,95,574,,,,,,,12,242,562,,,,,,,14,1058,689,,,,,,
110,3705.3,,,,,,,,,,14,95,575,,,,,,,12,242,561,,,,,,,14,1058,688,,,,,,
111,3737.4,,,,,,,,,,14,95,575,,,,,,,12,242,561,,,,,,,14,1058,688,,,,,,
112,3770.0,,,,,,,,,,14,95,575,,,,,,,12,242,561,,,,,,,14,1058,688,,,,,,
113,3805.6,,,,,,,,,,14,95,575,,,,,,,13,242,561,,,,,,,14,1058,689,,,,,,
114,3837.5,,,,,,,,,,14,95,575,,,,,,,12,242,561,,,,,,,14,1058,689,,,,,,
115,3869.5,,,,,,,,,,14,95,575,,,,,,,12,242,561,,,,,,,14,1058,687,,,,,,
116,3905.4,,,,,,,,,,14,95,574,,,,,,,12,242,561,,,,,,,14,1058,689,,,,,,
117,3937.5,,,,,,,,,,14,95,575,,,,,,,12,242,561,,,,,,,14,1058,688,,,,,,
118,3969.4,,,,,,,,,,14,95,575,,,,,,,12,242,561,,,,,,,14,1058,689,,,,,,
119,4007.0,,,,,,,,,,14,95,574,,,,,,,12,242,561,,,,,,,14,1058,688,,,,,,
120,4037.2,,,,,,,,,,14,95,575,,,,,,,12,242,561,,,,,,,14,1058,689,,,,,,
121,4069.4,,,,,,,,,,14,95,575,,,,,,,12,242,561,,,,,,,14,1058,689,,,,,,
122,4105.8,,,,,,,,,,14,96,575,,,,,,,12,242,562,,,,,,,15,1058,688,,,,,,
123,4137.3,,,,,,,,,,14,95,575,,,,,,,12,242,561,,,,,,,14,1058,688,,,,,,
124,4169.5,,,,,,,,,,14,95,575,,,,,,,12,242,561,,,,,,,14,1058,688,,,,,,
125,4206.2,,,,,,,,,,14,95,575,,,,,,,12,242,561,,,,,,,15,1058,689,,,,,,
126,4237.2,,,,,,,,,,14,95,574,,,,,,,13,242,561,,,,,,,14,1058,689,,,,,,
127,4305.3,,,,,,,,,,14,95,575,,,,,,,12,242,560,,,,,,,14,1058,689,,,,,,
128,4337.2,,,,,,,,,,14,95,574,,,,,,,12,242,561,,,,,,,14,1057,689,,,,,,
129,4369.3,,,,,,,,,,15,95,574,,,,,,,12,242,562,,,,,,,14,1058,688,,,,,,
130,4405.1,,,,,,,,,,14,95,574,,,,,,,12,242,561,,,,,,,14,1057,688,,,,,,
131,4441.1,,,,,,,,,,14,95,575,,,,,,,12,242,562,,,,,,,14,1058,689,,,,,,
132,4469.2,,,,,,,,,,14,95,575,,,,,,,12,242,561,,,,,,,14,1058,688,,,,,,
133,4505.5,,,,,,,,,,14,95,575,,,,,,,12,242,561,,,,,,,14,1058,688,,,,,,
134,4537.7,,,,,,,,,,14,95,575,,,,,,,12,242,562,,,,,,,14,1058,689,,,,,,
135,4573.3,,,,,,,,,,14,95,575,,,,,,,12,242,561,,,,,,,14,1058,688,,,,,,
136,4605.2,,,,,,,,,,14,95,575,,,,,,,12,243,561,,,,,,,14,1058,688,,,,,,
137,4639.5,,,,,,,,,,14,95,575,,,,,,,13,242,561,,,,,,,14,1058,689,,,,,,
138,4669.3,,,,,,,,,,14,95,575,,,,,,,12,242,561,,,,,,,14,1058,689,,,,,,
139,4706.0,,,,,,,,,,14,95,575,,,,,,,12,242,561,,,,,,,14,1058,688,,,,,,
140,4740.1,,,,,,,,,,14,95,575,,,,,,,12,242,561,,,,,,,14,1058,688,,,,,,
141,4770.1,,,,,,,,,,14,95,575,,,,,,,12,242,562,,,,,,,14,1058,688,,,,,,
142,4805.2,,,,,,,,,,14,95,575,,,,,,,12,242,561,,,,,,,14,1058,689,,,,,,
143,4837.5,,,,,,,,,,14,95,575,,,,,,,12,243,561,,,,,,,14,1058,688,,,,,,
144,4869.3,,,,,,,,,,14,95,575,,,,,,,12,242,561,,,,,,,14,1058,689,,,,,,
145,4906.6,,,,,,,,,,14,95,575,,,,,,,12,242,562,,,,,,,14,1058,689,,,,,,
146,4941.1,,,,,,,,,,14,95,575,,,,,,,12,242,561,,,,,,,14,1058,689,,,,,,
147,4969.4,,,,,,,,,,14,95,575,,,,,,,12,242,561,,,,,,,14,1058,688,,,,,,
148,5005.0,,,,,,,,,,14,95,575,,,,,,,12,242,561,,,,,,,14,1057,688,,,,,,
149,5039.3,,,,,,,,,,14,95,575,,,,,,,12,242,561,,,,,,,14,1058,689,,,,,,
150,5070.1,,,,,,,,,,15,95,574,,,,,,,12,242,561,,,,,,,14,1058,688,,,,,,
151,5105.5,,,,,,,,,,14,95,575,,,,,,,12,242,561,,,,,,,14,1058,688,,,,,,
152,5141.1,,,,,,,,,,14,95,575,,,,,,,12,242,561,,,,,,,14,1058,688,,,,,,
153,5169.4,,,,,,,,,,14,95,574,,,,,,,12,242,561,,,,,,,14,1058,689,,,,,,
154,5205.7,,,,,,,,,,14,95,575,,,,,,,12,242,561,,,,,,,14,1058,689,,,,,,
155,5239.1,,,,,,,,,,14,95,574,,,,,,,12,242,561,,,,,,,14,1058,689,,,,,,
156,5269.3,,,,,,,,,,14,95,575,,,,,,,12,243,561,,,,,,,14,1058,689,,,,,,
157,5305.1,,,,,,,,,,14,96,574,,,,,,,12,243,561,,,,,,,14,1058,689,,,,,,
158,5338.9,,,,,,,,,,14,95,574,,,,,,,12,242,561,,,,,,,14,1058,688,,,,,,
159,5369.4,,,,,,,,,,14,95,575,,,,,,,12,242,561,,,,,,,14,1058,688,,,,,,
160,5405.4,,,,,,,,,,14,95,575,,,,,,,12,242,561,,,,,,,14,1058,689,,,,,,
161,5437.3,,,,,,,,,,14,95,573,,,,,,,12,243,560,,,,,,,14,1058,688,,,,,,
162,5470.0,,,,,,,,,,14,96,572,,,,,,,12,243,558,,,,,,,14,1058,689,,,,,,
163,5505.3,,,,,,,,,,14,96,571,,,,,,,12,243,557,,,,,,,14,1058,688,,,,,,
164,5538.1,,,,,,,,,,14,96,570,,,,,,,12,243,556,,,,,,,14,1059,689,,,,,,
165,5569.5,,,,,,,,,,14,96,569,,,,,,,12,244,556,,,,,,,14,1058,689,,,,,,
166,5605.6,,,,,,,,,,14,96,568,,,,,,,12,244,555,,,,,,,14,1058,689,,,,,,
167,5637.3,,,,,,,,,,14,96,567,,,,,,,12,244,554,,,,,,,14,1058,689,,,,,,
168,5669.4,,,,,,,,,,14,97,565,,,,,,,12,244,553,,,,,,,14,1059,688,,,,,,
169,5705.5,,,,,,,,,,14,97,564,,,,,,,12,244,552,,,,,,,14,1058,689,,,,,,
170,5737.7,,,,,,,,,,14,97,563,,,,,,,13,245,551,,,,,,,14,1059,688,,,,,,
171,5769.8,,,,,,,,,,14,97,562,,,,,,,12,245,550,,,,,,,14,1059,689,,,,,,
172,5806.9,,,,,,,,,,14,98,561,,,,,,,12,245,550,,,,,,,14,1059,689,,,,,,
173,5837.3,,,,,,,,,,14,97,561,,,,,,,12,245,549,,,,,,,14,1059,689,,,,,,
174,5869.5,,,,,,,,,,14,98,561,,,,,,,12,245,549,,,,,,,14,1058,689,,,,,,
175,5905.4,,,,,,,,,,14,98,560,,,,,,,12,245,548,,,,,,,14,1058,689,,,,,,
176,5937.4,,,,,,,,,,14,98,558,,,,,,,12,245,548,,,,,,,14,1058,689,,,,,,
177,5969.4,,,,,,,,,,14,98,558,,,,,,,13,246,547,,,,,,,14,1058,689,,,,,,
178,6005.4,,,,,,,,,,14,98,557,,,,,,,12,246,546,,,,,,,14,1059,689,,,,,,
179,6037.6,,,,,,,,,,14,99,555,,,,,,,12,246,545,,,,,,,14,1059,688,,,,,,
180,6074.6,,,,,,,,,,14,99,554,,,,,,,12,246,544,,,,,,,14,1059,688,,,,,,
181,6105.4,,,,,,,,,,14,99,553,,,,,,,12,247,543,,,,,,,14,1059,688,,,,,,
182,6137.1,,,,,,,,,,14,100,552,,,,,,,12,247,542,,,,,,,14,1059,688,,,,,,
183,6169.7,,,,,,,,,,14,100,551,,,,,,,12,247,541,,,,,,,14,1059,688,,,,,,
184,6205.6,,,,,,,,,,14,100,551,,,,,,,12,247,540,,,,,,,14,1059,689,,,,,,
185,6237.7,,,,,,,,,,14,100,549,,,,,,,13,248,540,,,,,,,14,1059,689,,,,,,
186,6269.4,,,,,,,,,,14,100,549,,,,,,,13,248,539,,,,,,,14,1059,688,,,,,,
187,6305.2,,,,,,,,,,14,101,548,,,,,,,12,248,539,,,,,,,14,1059,688,,,,,,
188,6337.3,,,,,,,,,,14,101,547,,,,,,,12,248,537,,,,,,,14,1059,688,,,,,,
189,6370.0,,,,,,,,,,14,101,546,,,,,,,12,248,536,,,,,,,14,1059,689,,,,,,
190,6405.4,,,,,,,,,,14,101,544,,,,,,,12,249,535,,,,,,,14,1059,688,,,,,,
191,6437.1,,,,,,,,,,14,102,543,,,,,,,12,249,534,,,,,,,14,1059,689,,,,,,
192,6469.4,,,,,,,,,,14,102,543,,,,,,,12,249,533,,,,,,,14,1059,687,,,,,,
193,6505.4,,,,,,,,,,14,102,541,,,,,,,13,249,532,,,,,,,14,1059,689,,,,,,
194,6537.3,,,,,,,,,,14,102,541,,,,,,,12,250,532,,,,,,,14,1059,688,,,,,,
195,6573.2,,,,,,,,,,14,102,539,,,,,,,12,250,530,,,,,,,14,1059,688,,,,,,
196,6605.3,,,,,,,,,,14,103,537,,,,,,,12,251,529,,,,,,,14,1059,688,,,,,,
197,6637.4,,,,,,,,,,14,103,536,,,,,,,12,251,528,,,,,,,14,1059,688,,,,,,
198,6669.4,,,,,,,,,,14,104,535,,,,,,,12,251,527,,,,,,,14,1059,689,,,,,,
199,6705.3,,,,,,,,,,14,104,533,,,,,,,12,251,526,,,,,,,14,1059,688,,,,,,
200,6737.4,,,,,,,,,,14,104,531,,,,,,,12,252,525,,,,,,,14,1059,688,,,,,,
201,6769.6,,,,,,,,,,14,104,531,,,,,,,12,252,525,,,,,,,14,1059,687,,,,,,
202,6805.3,,,,,,,,,,14,104,531,,,,,,,12,252,524,,,,,,,14,1059,688,,,,,,
203,6838.9,,,,,,,,,,14,105,531,,,,,,,12,252,524,,,,,,,14,1059,688,,,,,,
204,6869.5,,,,,,,,,,14,105,529,,,,,,,12,252,523,,,,,,,14,1059,688,,,,,,
205,6905.3,,,,,,,,,,14,105,529,,,,,,,12,252,522,,,,,,,14,1059,688,,,,,,
206,6937.6,,,,,,,,,,14,105,528,,,,,,,12,252,521,,,,,,,14,1059,688,,,,,,
207,6969.8,,,,,,,,,,14,105,527,,,,,,,12,252,521,,,,,,,14,1059,688,,,,,,
208,7007.2,,,,,,,,,,14,105,525,,,,,,,12,253,520,,,,,,,14,1059,688,,,,,,
209,7037.3,,,,,,,,,,14,106,526,,,,,,,12,253,519,,,,,,,14,1060,688,,,,,,
210,7073.6,,,,,,,,,,14,106,525,,,,,,,12,253,518,,,,,,,14,1060,688,,,,,,
211,7105.4,,,,,,,,,,14,106,524,,,,,,,12,254,518,,,,,,,14,1059,688,,,,,,
212,7137.4,,,,,,,,,,14,106,524,,,,,,,12,254,518,,,,,,,14,1059,688,,,,,,
213,7169.5,,,,,,,,,,14,107,522,,,,,,,12,254,517,,,,,,,14,1060,688,,,,,,
214,7205.7,,,,,,,,,,14,106,521,,,,,,,12,254,517,,,,,,,14,1060,688,,,,,,
215,7237.2,,,,,,,,,,14,107,522,,,,,,,12,254,516,,,,,,,14,1060,688,,,,,,
216,7269.7,,,,,,,,,,14,107,521,,,,,,,12,254,516,,,,,,,14,1060,688,,,,,,
217,7305.8,,,,,,,,,,14,107,521,,,,,,,12,254,516,,,,,,,14,1060,687,,,,,,
218,7337.5,,,,,,,,,,14,107,521,,,,,,,12,254,515,,,,,,,14,1059,688,,,,,,
219,7369.5,,,,,,,,,,14,107,520,,,,,,,12,254,515,,,,,,,14,1059,688,,,,,,
220,7405.6,,,,,,,,,,14,107,520,,,,,,,12,254,515,,,,,,,14,1059,688,,,,,,
221,7437.5,,,,,,,,,,14,107,520,,,,,,,12,254,515,,,,,,,14,1060,688,,,,,,
222,7469.5,,,,,,,,,,14,107,520,,,,,,,12,255,514,,,,,,,14,1059,688,,,,,,
223,7505.7,,,,,,,,,,14,108,519,,,,,,,12,255,514,,,,,,,14,1059,688,,,,,,
224,7537.5,,,,,,,,,,14,108,518,,,,,,,12,255,513,,,,,,,14,1059,688,,,,,,
225,7569.5,,,,,,,,,,14,108,517,,,,,,,12,255,512,,,,,,,14,1059,688,,,,,,
226,7605.3,,,,,,,,,,14,108,516,,,,,,,12,255,512,,,,,,,14,1059,688,,,,,,
227,7637.3,,,,,,,,,,14,108,516,,,,,,,12,256,511,,,,,,,14,1060,688,,,,,,
228,7669.5,,,,,,,,,,14,108,515,,,,,,,12,256,511,,,,,,,14,1060,687,,,,,,
229,7705.6,,,,,,,,,,14,108,515,,,,,,,12,256,511,,,,,,,14,1059,688,,,,,,
230,7737.4,,,,,,,,,,14,109,513,,,,,,,12,256,510,,,,,,,14,1060,688,,,,,,
231,7769.6,,,,,,,,,,14,109,513,,,,,,,12,256,510,,,,,,,14,1060,688,,,,,,
232,7805.8,,,,,,,,,,14,109,513,,,,,,,12,256,509,,,,,,,14,1060,688,,,,,,
233,7837.3,,,,,,,,,,14,109,512,,,,,,,12,257,509,,,,,,,14,1059,688,,,,,,
234,7869.4,,,,,,,,,,14,109,512,,,,,,,12,257,509,,,,,,,14,1060,688,,,,,,
235,7905.3,,,,,,,,,,14,109,512,,,,,,,12,257,508,,,,,,,14,1059,688,,,,,,
236,7937.1,,,,,,,,,,14,109,511,,,,,,,12,257,507,,,,,,,14,1060,688,,,,,,
237,7969.8,,,,,,,,,,14,110,510,,,,,,,12,257,507,,,,,,,14,1060,688,,,,,,
238,8005.3,,,,,,,,,,15,110,509,,,,,,,12,257,506,,,,,,,14,1059,688,,,,,,
239,8037.4,,,,,,,,,,15,110,508,,,,,,,12,258,506,,,,,,,14,1059,688,,,,,,
240,8069.4,,,,,,,,,,14,110,508,,,,,,,12,258,505,,,,,,,14,1060,688,,,,,,
241,8105.3,,,,,,,,,,14,111,507,,,,,,,12,258,504,,,,,,,14,1060,687,,,,,,
242,8137.4,,,,,,,,,,14,111,506,,,,,,,13,258,503,,,,,,,14,1059,688,,,,,,
243,8169.7,,,,,,,,,,14,111,506,,,,,,,12,258,503,,,,,,,14,1060,688,,,,,,
244,8209.8,,,,,,,,,,14,111,505,,,,,,,12,259,502,,,,,,,14,1060,688,,,,,,
245,8237.6,,,,,,,,,,14,112,504,,,,,,,12,259,502,,,,,,,14,1060,687,,,,,,
246,8269.5,,,,,,,,,,14,112,503,,,,,,,12,259,501,,,,,,,14,1060,688,,,,,,
247,8305.2,,,,,,,,,,14,112,503,,,,,,,12,259,500,,,,,,,14,1060,688,,,,,,
248,8337.3,,,,,,,,,,14,112,502,,,,,,,12,259,500,,,,,,,14,1060,688,,,,,,
249,8369.6,,,,,,,,,,14,112,501,,,,,,,12,260,499,,,,,,,14,1059,688,,,,,,
250,8405.6,,,,,,,,,,14,113,500,,,,,,,12,260,499,,,,,,,14,1060,688,,,,,,
251,8437.2,,,,,,,,,,14,113,499,,,,,,,12,260,498,,,,,,,14,1060,688,,,,,,
252,8469.3,,,,,,,,,,14,113,499,,,,,,,12,260,498,,,,,,,14,1060,688,,,,,,
