frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
55,1846.3,,,,,,,,,,15,118,432,,,,,,,13,264,441,,,,,,,15,1019,675,,,,,,
56,1884.1,,,,,,,,,,14,118,432,,,,,,,13,264,441,,,,,,,15,1019,675,,,,,,
57,1914.2,,,,,,,,,,15,119,433,,,,,,,13,264,441,,,,,,,15,1019,676,,,,,,
58,1946.3,,,,,,,,,,14,119,433,,,,,,,13,264,441,,,,,,,15,1019,675,,,,,,
59,1981.9,,,,,,,,,,14,118,433,,,,,,,13,264,441,,,,,,,15,1019,675,,,,,,
60,2014.4,,,,,,,,,,15,119,432,,,,,,,13,264,441,,,,,,,15,1019,675,,,,,,
61,2046.0,,,,,,,,,,14,119,433,,,,,,,13,264,441,,,,,,,15,1019,675,,,,,,
62,2081.9,,,,,,,,,,15,119,432,,,,,,,13,264,441,,,,,,,15,1019,675,,,,,,
63,2114.1,,,,,,,,,,15,119,432,,,,,,,13,264,441,,,,,,,15,1019,676,,,,,,
64,2149.7,,,,,,,,,,15,119,431,,,,,,,13,264,441,,,,,,,15,1019,675,,,,,,
65,2182.9,,,,,,,,,,15,119,432,,,,,,,13,264,441,,,,,,,15,1019,675,,,,,,
66,2213.9,,,,,,,,,,15,119,431,,,,,,,13,264,441,,,,,,,15,1019,675,,,,,,
67,2246.2,,,,,,,,,,15,120,432,,,,,,,13,264,441,,,,,,,15,1019,675,,,,,,
68,2281.9,,,,,,,,,,14,120,432,,,,,,,13,264,441,,,,,,,15,1019,675,,,,,,
69,2313.9,,,,,,,,,,14,121,433,,,,,,,13,264,441,,,,,,,15,1019,675,,,,,,
70,2346.1,,,,,,,,,,14,120,433,,,,,,,13,264,441,,,,,,,15,1019,675,,,,,,
71,2382.2,,,,,,,,,,14,119,432,,,,,,,13,263,441,,,,,,,15,1019,675,,,,,,
72,2414.3,,,,,,,,,,14,119,432,,,,,,,13,264,441,,,,,,,15,1019,675,,,,,,
73,2447.3,,,,,,,,,,14,119,433,,,,,,,13,264,441,,,,,,,15,1019,675,,,,,,
74,2482.1,,,,,,,,,,15,119,432,,,,,,,13,264,441,,,,,,,15,1019,675,,,,,,
75,2514.2,,,,,,,,,,14,120,433,,,,,,,13,264,441,,,,,,,15,1019,675,,,,,,
76,2546.0,,,,,,,,,,15,119,432,,,,,,,13,264,441,,,,,,,15,1019,675,,,,,,
77,2582.0,,,,,,,,,,14,119,432,,,,,,,13,264,441,,,,,,,15,1019,675,,,,,,
78,2614.1,,,,,,,,,,14,119,432,,,,,,,13,264,441,,,,,,,15,1019,675,,,,,,
79,2646.0,,,,,,,,,,14,120,433,,,,,,,13,264,441,,,,,,,15,1019,675,,,,,,
80,2681.9,,,,,,,,,,15,119,432,,,,,,,13,264,441,,,,,,,15,1019,676,,,,,,
81,2715.2,,,,,,,,,,14,119,432,,,,,,,13,264,441,,,,,,,15,1019,675,,,,,,
82,2746.1,,,,,,,,,,15,119,432,,,,,,,13,264,441,,,,,,,15,1019,675,,,,,,
83,2786.4,,,,,,,,,,14,119,433,,,,,,,13,264,441,,,,,,,15,1019,675,,,,,,
84,2814.1,,,,,,,,,,15,119,433,,,,,,,13,264,441,,,,,,,15,1019,676,,,,,,
85,2846.4,,,,,,,,,,14,119,432,,,,,,,13,264,441,,,,,,,15,1019,676,,,,,,
86,2882.0,,,,,,,,,,15,119,433,,,,,,,13,264,441,,,,,,,15,1019,675,,,,,,
87,2914.2,,,,,,,,,,15,119,433,,,,,,,13,264,441,,,,,,,15,1019,675,,,,,,
88,2946.2,,,,,,,,,,14,119,432,,,,,,,13,264,441,,,,,,,15,1019,676,,,,,,
89,2981.9,,,,,,,,,,14,119,433,,,,,,,13,264,441,,,,,,,15,1019,675,,,,,,
90,3014.0,,,,,,,,,,14,119,433,,,,,,,13,264,441,,,,,,,15,1019,675,,,,,,
91,3046.3,,,,,,,,,,14,119,433,,,,,,,13,264,441,,,,,,,15,1019,675,,,,,,
92,3081.9,,,,,,,,,,14,119,432,,,,,,,13,264,441,,,,,,,15,1019,675,,,,,,
93,3114.1,,,,,,,,,,15,119,432,,,,,,,13,264,441,,,,,,,15,1019,675,,,,,,
94,3148.0,,,,,,,,,,15,119,433,,,,,,,13,264,442,,,,,,,15,1019,675,,,,,,
95,3181.9,,,,,,,,,,15,119,433,,,,,,,13,264,442,,,,,,,15,1019,675,,,,,,
96,3214.5,,,,,,,,,,15,119,432,,,,,,,13,264,441,,,,,,,15,1019,675,,,,,,
97,3246.2,,,,,,,,,,15,119,433,,,,,,,13,263,441,,,,,,,15,1019,675,,,,,,
98,3282.7,,,,,,,,,,15,119,433,,,,,,,13,264,441,,,,,,,15,1019,675,,,,,,
99,3314.1,,,,,,,,,,15,119,433,,,,,,,13,264,441,,,,,,,15,1019,675,,,,,,
100,3346.0,,,,,,,,,,14,119,433,,,,,,,13,264,441,,,,,,,15,1019,675,,,,,,
101,3381.9,,,,,,,,,,15,119,433,,,,,,,13,264,441,,,,,,,15,1019,675,,,,,,
102,3414.2,,,,,,,,,,14,119,433,,,,,,,13,264,441,,,,,,,15,1019,675,,,,,,
103,3446.0,,,,,,,,,,14,119,433,,,,,,,13,264,441,,,,,,,15,1019,675,,,,,,
104,3484.4,,,,,,,,,,14,119,433,,,,,,,13,264,441,,,,,,,15,1019,675,,,,,,
105,3514.1,,,,,,,,,,15,119,432,,,,,,,13,264,442,,,,,,,15,1019,675,,,,,,
106,3546.2,,,,,,,,,,14,119,432,,,,,,,13,264,441,,,,,,,15,1019,676,,,,,,
107,3581.9,,,,,,,,,,14,119,432,,,,,,,13,264,441,,,,,,,15,1019,675,,,,,,
108,3613.9,,,,,,,,,,15,119,433,,,,,,,13,264,441,,,,,,,15,1019,675,,,,,,
109,3647.0,,,,,,,,,,14,119,432,,,,,,,13,264,441,,,,,,,15,1019,675,,,,,,
110,3681.9,,,,,,,,,,15,119,432,,,,,,,13,264,441,,,,,,,15,1019,675,,,,,,
111,3714.1,,,,,,,,,,15,119,433,,,,,,,13,264,441,,,,,,,15,1019,675,,,,,,
