frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
80,2681.6,,,,,,,,,,14,159,448,,,,,,,12,404,482,,,,,,,14,1084,685,,,,,,
81,2713.6,,,,,,,,,,14,159,448,,,,,,,12,416,485,,,,,,,14,1084,685,,,,,,
82,2745.9,,,,,,,,,,14,159,448,,,,,,,12,427,488,,,,,,,14,1084,685,,,,,,
83,2782.8,,,,,,,,,,14,159,448,,,,,,,12,439,492,,,,,,,14,1084,684,,,,,,
84,2813.8,,,,,,,,,,14,159,448,,,,,,,12,451,494,,,,,,,14,1084,685,,,,,,
85,2846.0,,,,,,,,,,14,159,448,,,,,,,12,463,498,,,,,,,15,1084,686,,,,,,
86,2882.0,,,,,,,,,,14,159,448,,,,,,,12,475,501,,,,,,,15,1084,686,,,,,,
87,2913.8,,,,,,,,,,14,160,448,,,,,,,12,487,504,,,,,,,14,1084,685,,,,,,
88,2947.8,,,,,,,,,,14,159,448,,,,,,,12,500,507,,,,,,,14,1084,685,,,,,,
89,2981.9,,,,,,,,,,14,159,448,,,,,,,12,513,510,,,,,,,14,1084,685,,,,,,
90,3013.6,,,,,,,,,,14,159,448,,,,,,,12,525,514,,,,,,,14,1084,685,,,,,,
91,3045.8,,,,,,,,,,14,159,448,,,,,,,12,538,517,,,,,,,14,1084,685,,,,,,
92,3081.6,,,,,,,,,,14,159,448,,,,,,,12,550,521,,,,,,,14,1084,685,,,,,,
93,3113.9,,,,,,,,,,14,160,448,,,,,,,12,563,524,,,,,,,14,1084,685,,,,,,
94,3146.2,,,,,,,,,,14,160,448,,,,,,,12,577,527,,,,,,,14,1084,685,,,,,,
95,3182.5,,,,,,,,,,14,159,448,,,,,,,12,590,531,,,,,,,14,1084,685,,,,,,
96,3214.4,,,,,,,,,,14,160,448,,,,,,,12,603,534,,,,,,,14,1084,685,,,,,,
97,3248.3,,,,,,,,,,14,159,448,,,,,,,12,616,537,,,,,,,14,1084,685,,,,,,
98,3281.8,,,,,,,,,,14,159,448,,,,,,,12,629,541,,,,,,,14,1084,685,,,,,,
99,3313.9,,,,,,,,,,14,159,448,,,,,,,12,642,544,,,,,,,14,1084,685,,,,,,
100,3345.9,,,,,,,,,,14,159,448,,,,,,,12,656,548,,,,,,,14,1084,685,,,,,,
101,3381.7,,,,,,,,,,14,159,448,,,,,,,12,670,551,,,,,,,14,1084,685,,,,,,
102,3413.9,,,,,,,,,,14,159,448,,,,,,,12,683,554,,,,,,,15,1084,686,,,,,,
103,3445.8,,,,,,,,,,14,159,448,,,,,,,12,698,558,,,,,,,14,1084,685,,,,,,
104,3481.4,,,,,,,,,,14,159,448,,,,,,,12,712,562,,,,,,,14,1084,685,,,,,,
105,3517.7,,,,,,,,,,14,159,448,,,,,,,12,726,565,,,,,,,14,1084,685,,,,,,
106,3546.0,,,,,,,,,,14,159,448,,,,,,,12,741,569,,,,,,,14,1084,685,,,,,,
107,3581.6,,,,,,,,,,14,159,448,,,,,,,12,755,573,,,,,,,14,1084,685,,,,,,
108,3613.9,,,,,,,,,,14,159,448,,,,,,,12,769,576,,,,,,,14,1084,685,,,,,,
109,3646.1,,,,,,,,,,14,159,448,,,,,,,12,784,580,,,,,,,15,1084,686,,,,,,
110,3681.7,,,,,,,,,,14,159,448,,,,,,,12,797,584,,,,,,,14,1084,684,,,,,,
111,3714.2,,,,,,,,,,14,159,448,,,,,,,12,811,587,,,,,,,15,1084,685,,,,,,
112,3745.8,,,,,,,,,,14,160,448,,,,,,,12,825,590,,,,,,,14,1084,685,,,,,,
113,3782.0,,,,,,,,,,14,159,448,,,,,,,12,839,594,,,,,,,14,1084,685,,,,,,
114,3814.1,,,,,,,,,,14,160,448,,,,,,,12,852,597,,,,,,,14,1084,685,,,,,,
115,3845.9,,,,,,,,,,14,159,448,,,,,,,12,866,601,,,,,,,15,1084,686,,,,,,
116,3881.6,,,,,,,,,,14,159,448,,,,,,,12,879,604,,,,,,,14,1084,685,,,,,,
117,3914.0,,,,,,,,,,14,159,448,,,,,,,12,892,608,,,,,,,14,1084,685,,,,,,
118,3946.0,,,,,,,,,,14,159,448,,,,,,,12,906,611,,,,,,,14,1084,685,,,,,,
119,3981.6,,,,,,,,,,14,159,448,,,,,,,13,919,614,,,,,,,14,1084,685,,,,,,
120,4013.8,,,,,,,,,,14,159,448,,,,,,,13,932,618,,,,,,,15,1084,685,,,,,,
121,4046.6,,,,,,,,,,14,159,448,,,,,,,12,945,621,,,,,,,14,1084,685,,,,,,
122,4082.0,,,,,,,,,,14,160,448,,,,,,,12,958,624,,,,,,,14,1083,685,,,,,,
123,4114.0,,,,,,,,,,14,159,448,,,,,,,12,971,628,,,,,,,14,1084,685,,,,,,
124,4145.9,,,,,,,,,,14,159,448,,,,,,,12,983,631,,,,,,,15,1084,685,,,,,,
125,4181.8,,,,,,,,,,14,160,448,,,,,,,12,996,634,,,,,,,14,1084,685,,,,,,
126,4214.1,,,,,,,,,,14,159,448,,,,,,,13,1010,637,,,,,,,15,1084,684,,,,,,
127,4246.8,,,,,,,,,,14,159,448,,,,,,,13,1024,641,,,,,,,15,1084,684,,,,,,
128,4282.1,,,,,,,,,,14,159,448,,,,,,,13,1038,644,,,,,,,15,1084,685,,,,,,
129,4314.1,,,,,,,,,,14,159,448,,,,,,,13,1053,647,,,,,,,15,1084,684,,,,,,
130,4345.8,,,,,,,,,,14,159,448,,,,,,,13,1067,651,,,,,,,15,1084,684,,,,,,
131,4381.9,,,,,,,,,,14,159,448,,,,,,,13,1081,654,,,,,,,15,1084,685,,,,,,
132,4413.8,,,,,,,,,,14,159,448,,,,,,,11,1095,659,,,,,,,15,1084,684,,,,,,
133,4445.9,,,,,,,,,,14,159,448,,,,,,,,,,,,,,,,15,1084,684,,,,,,
134,4482.1,,,,,,,,,,14,159,448,,,,,,,,,,,,,,,,15,1084,684,,,,,,
135,4514.5,,,,,,,,,,14,159,448,,,,,,,,,,,,,,,,15,1084,684,,,,,,
136,4553.8,,,,,,,,,,14,160,448,,,,,,,,,,,,,,,,15,1084,684,,,,,,
137,4583.8,,,,,,,,,,14,159,448,,,,,,,,,,,,,,,,15,1084,684,,,,,,
138,4614.2,,,,,,,,,,14,159,448,,,,,,,,,,,,,,,,15,1084,684,,,,,,
139,4650.0,,,,,,,,,,14,159,448,,,,,,,,,,,,,,,,14,1084,685,,,,,,
140,4681.7,,,,,,,,,,14,159,448,,,,,,,,,,,,,,,,15,1084,686,,,,,,
141,4714.0,,,,,,,,,,14,159,448,,,,,,,,,,,,,,,,15,1085,685,,,,,,
142,4746.4,,,,,,,,,,14,159,448,,,,,,,,,,,,,,,,15,1084,686,,,,,,
143,4781.8,,,,,,,,,,14,160,448,,,,,,,,,,,,,,,,15,1084,686,,,,,,
144,4813.8,,,,,,,,,,14,159,448,,,,,,,,,,,,,,,,15,1084,686,,,,,,
145,4846.1,,,,,,,,,,14,159,448,,,,,,,,,,,,,,,,15,1085,685,,,,,,
146,4881.8,,,,,,,,,,14,159,448,,,,,,,,,,,,,,,,15,1084,685,,,,,,
147,4913.8,,,,,,,,,,14,159,448,,,,,,,,,,,,,,,,15,1085,685,,,,,,
148,4945.9,,,,,,,,,,14,160,448,,,,,,,,,,,,,,,,15,1084,685,,,,,,
149,4981.7,,,,,,,,,,14,160,448,,,,,,,,,,,,,,,,15,1084,686,,,,,,
150,5013.6,,,,,,,,,,14,160,448,,,,,,,,,,,,,,,,15,1084,686,,,,,,
