frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
22,778.4,,,,,,,,,,15,95,576,,,,,,,13,254,562,,,,,,,14,1064,689,,,,,,
23,819.4,,,,,,,,,,15,95,576,,,,,,,13,254,563,,,,,,,14,1064,688,,,,,,
24,846.3,,,,,,,,,,15,95,576,,,,,,,13,254,563,,,,,,,14,1063,688,,,,,,
25,878.4,,,,,,,,,,15,95,576,,,,,,,13,254,563,,,,,,,14,1063,688,,,,,,
26,914.5,,,,,,,,,,15,96,577,,,,,,,13,254,563,,,,,,,14,1064,689,,,,,,
27,946.3,,,,,,,,,,15,95,576,,,,,,,13,254,563,,,,,,,14,1064,688,,,,,,
28,978.5,,,,,,,,,,15,96,576,,,,,,,13,254,563,,,,,,,14,1064,688,,,,,,
29,1014.2,,,,,,,,,,15,96,576,,,,,,,13,254,562,,,,,,,14,1063,688,,,,,,
30,1046.4,,,,,,,,,,15,95,576,,,,,,,13,254,563,,,,,,,14,1064,688,,,,,,
31,1078.4,,,,,,,,,,15,96,576,,,,,,,13,254,563,,,,,,,14,1064,688,,,,,,
32,1114.2,,,,,,,,,,15,95,575,,,,,,,13,254,563,,,,,,,14,1064,688,,,,,,
33,1146.3,,,,,,,,,,15,96,576,,,,,,,13,254,563,,,,,,,14,1064,689,,,,,,
34,1178.4,,,,,,,,,,15,95,575,,,,,,,13,254,563,,,,,,,14,1064,688,,,,,,
35,1214.3,,,,,,,,,,15,96,576,,,,,,,13,254,563,,,,,,,14,1064,688,,,,,,
36,1246.4,,,,,,,,,,15,96,576,,,,,,,13,254,563,,,,,,,14,1064,688,,,,,,
37,1278.4,,,,,,,,,,15,95,576,,,,,,,13,254,563,,,,,,,14,1063,689,,,,,,
38,1314.3,,,,,,,,,,15,95,576,,,,,,,13,254,563,,,,,,,14,1063,688,,,,,,
39,1346.7,,,,,,,,,,15,95,576,,,,,,,13,254,562,,,,,,,14,1063,688,,,,,,
40,1378.7,,,,,,,,,,15,96,576,,,,,,,13,254,563,,,,,,,14,1063,689,,,,,,
41,1414.4,,,,,,,,,,15,95,575,,,,,,,13,254,563,,,,,,,14,1064,688,,,,,,
42,1447.7,,,,,,,,,,15,96,576,,,,,,,13,254,562,,,,,,,13,1064,689,,,,,,
43,1480.1,,,,,,,,,,14,95,576,,,,,,,13,254,563,,,,,,,14,1063,688,,,,,,
44,1514.4,,,,,,,,,,15,95,576,,,,,,,13,254,563,,,,,,,14,1064,689,,,,,,
45,1546.5,,,,,,,,,,15,96,576,,,,,,,13,254,562,,,,,,,13,1064,689,,,,,,
46,1578.7,,,,,,,,,,15,96,576,,,,,,,13,254,563,,,,,,,14,1064,688,,,,,,
47,1614.5,,,,,,,,,,15,95,576,,,,,,,13,254,563,,,,,,,14,1064,688,,,,,,
48,1653.3,,,,,,,,,,15,96,576,,,,,,,13,254,563,,,,,,,14,1064,688,,,,,,
49,1678.6,,,,,,,,,,15,96,576,,,,,,,13,254,562,,,,,,,14,1064,688,,,,,,
50,1714.6,,,,,,,,,,15,95,576,,,,,,,13,254,563,,,,,,,14,1064,689,,,,,,
51,1746.5,,,,,,,,,,15,96,576,,,,,,,13,254,562,,,,,,,14,1064,688,,,,,,
52,1779.0,,,,,,,,,,15,95,576,,,,,,,13,254,563,,,,,,,14,1064,688,,,,,,
53,1814.4,,,,,,,,,,15,96,576,,,,,,,13,254,563,,,,,,,14,1064,688,,,,,,
54,1846.9,,,,,,,,,,15,96,576,,,,,,,13,254,563,,,,,,,14,1064,688,,,,,,
55,1879.2,,,,,,,,,,15,96,576,,,,,,,12,254,563,,,,,,,14,1064,688,,,,,,
56,1914.8,,,,,,,,,,15,96,576,,,,,,,13,254,563,,,,,,,14,1063,689,,,,,,
57,1951.4,,,,,,,,,,15,95,576,,,,,,,12,254,563,,,,,,,14,1064,687,,,,,,
58,1979.6,,,,,,,,,,15,96,576,,,,,,,12,254,563,,,,,,,14,1064,688,,,,,,
59,2014.5,,,,,,,,,,15,96,575,,,,,,,13,254,563,,,,,,,14,1063,688,,,,,,
60,2046.3,,,,,,,,,,14,95,575,,,,,,,12,254,563,,,,,,,14,1063,688,,,,,,
61,2078.5,,,,,,,,,,14,95,576,,,,,,,13,254,563,,,,,,,14,1064,689,,,,,,
62,2114.3,,,,,,,,,,14,95,575,,,,,,,12,254,563,,,,,,,14,1064,690,,,,,,
63,2146.5,,,,,,,,,,14,95,576,,,,,,,13,254,563,,,,,,,14,1064,688,,,,,,
64,2178.6,,,,,,,,,,14,95,576,,,,,,,12,254,563,,,,,,,14,1064,688,,,,,,
65,2214.6,,,,,,,,,,14,95,575,,,,,,,12,254,562,,,,,,,14,1064,688,,,,,,
66,2246.7,,,,,,,,,,14,95,575,,,,,,,13,254,563,,,,,,,14,1063,688,,,,,,
67,2279.0,,,,,,,,,,15,96,575,,,,,,,13,254,563,,,,,,,14,1064,688,,,,,,
68,2314.6,,,,,,,,,,15,96,576,,,,,,,12,254,563,,,,,,,14,1064,688,,,,,,
69,2349.3,,,,,,,,,,14,95,576,,,,,,,12,254,563,,,,,,,14,1064,689,,,,,,
70,2382.4,,,,,,,,,,14,95,575,,,,,,,13,254,563,,,,,,,14,1064,689,,,,,,
71,2414.5,,,,,,,,,,15,96,576,,,,,,,13,254,563,,,,,,,14,1064,688,,,,,,
72,2447.0,,,,,,,,,,15,96,575,,,,,,,13,254,563,,,,,,,14,1064,689,,,,,,
73,2482.1,,,,,,,,,,14,95,576,,,,,,,12,254,563,,,,,,,14,1064,689,,,,,,
74,2514.4,,,,,,,,,,14,95,576,,,,,,,13,254,563,,,,,,,14,1064,689,,,,,,
75,2548.7,,,,,,,,,,15,96,575,,,,,,,13,254,562,,,,,,,14,1064,688,,,,,,
76,2582.3,,,,,,,,,,15,96,576,,,,,,,12,254,563,,,,,,,14,1064,688,,,,,,
77,2614.4,,,,,,,,,,14,95,575,,,,,,,12,254,563,,,,,,,14,1064,689,,,,,,
78,2646.4,,,,,,,,,,14,95,576,,,,,,,12,254,563,,,,,,,14,1064,688,,,,,,
79,2682.5,,,,,,,,,,14,95,576,,,,,,,13,254,563,,,,,,,14,1063,689,,,,,,
80,2714.4,,,,,,,,,,14,95,575,,,,,,,13,254,563,,,,,,,14,1064,689,,,,,,
81,2746.5,,,,,,,,,,14,95,575,,,,,,,12,254,563,,,,,,,14,1064,689,,,,,,
82,2782.5,,,,,,,,,,14,95,575,,,,,,,12,254,563,,,,,,,14,1064,689,,,,,,
83,2814.6,,,,,,,,,,14,95,576,,,,,,,12,254,563,,,,,,,14,1064,688,,,,,,
84,2849.0,,,,,,,,,,14,95,576,,,,,,,13,254,563,,,,,,,13,1064,688,,,,,,
85,2914.3,,,,,,,,,,15,96,575,,,,,,,13,254,563,,,,,,,13,1064,688,,,,,,
86,2946.3,,,,,,,,,,14,95,575,,,,,,,13,254,563,,,,,,,14,1064,688,,,,,,
87,2982.4,,,,,,,,,,14,95,575,,,,,,,13,254,563,,,,,,,14,1064,688,,,,,,
88,3017.4,,,,,,,,,,15,96,575,,,,,,,12,254,563,,,,,,,14,1063,689,,,,,,
89,3046.4,,,,,,,,,,14,95,575,,,,,,,12,254,562,,,,,,,14,1064,689,,,,,,
90,3082.3,,,,,,,,,,14,95,576,,,,,,,12,254,563,,,,,,,14,1064,688,,,,,,
91,3114.4,,,,,,,,,,14,95,576,,,,,,,12,254,563,,,,,,,14,1064,689,,,,,,
92,3146.4,,,,,,,,,,14,95,575,,,,,,,12,254,563,,,,,,,14,1064,689,,,,,,
93,3182.1,,,,,,,,,,14,95,576,,,,,,,12,254,563,,,,,,,14,1064,688,,,,,,
94,3214.5,,,,,,,,,,14,95,575,,,,,,,12,254,562,,,,,,,14,1064,688,,,,,,
95,3246.6,,,,,,,,,,14,95,575,,,,,,,12,254,563,,,,,,,14,1064,689,,,,,,
96,3282.3,,,,,,,,,,15,96,576,,,,,,,13,254,563,,,,,,,14,1063,688,,,,,,
97,3314.6,,,,,,,,,,14,95,575,,,,,,,13,254,563,,,,,,,14,1064,689,,,,,,
98,3346.4,,,,,,,,,,14,95,576,,,,,,,12,254,563,,,,,,,14,1064,689,,,,,,
99,3382.3,,,,,,,,,,14,96,576,,,,,,,12,254,563,,,,,,,14,1064,689,,,,,,
100,3414.5,,,,,,,,,,14,95,576,,,,,,,12,254,563,,,,,,,14,1064,689,,,,,,
101,3446.5,,,,,,,,,,14,95,576,,,,,,,13,254,564,,,,,,,14,1064,688,,,,,,
102,3482.5,,,,,,,,,,14,95,576,,,,,,,13,254,563,,,,,,,14,1064,689,,,,,,
103,3514.5,,,,,,,,,,14,95,576,,,,,,,12,254,563,,,,,,,14,1064,688,,,,,,
104,3549.2,,,,,,,,,,14,95,576,,,,,,,13,254,563,,,,,,,14,1064,688,,,,,,
105,3584.2,,,,,,,,,,14,95,576,,,,,,,12,254,563,,,,,,,14,1063,689,,,,,,
106,3614.4,,,,,,,,,,14,95,576,,,,,,,13,254,563,,,,,,,14,1064,688,,,,,,
107,3647.1,,,,,,,,,,14,96,576,,,,,,,12,254,563,,,,,,,13,1064,689,,,,,,
108,3682.5,,,,,,,,,,14,95,575,,,,,,,12,254,563,,,,,,,14,1064,689,,,,,,
109,3714.3,,,,,,,,,,14,95,575,,,,,,,12,254,563,,,,,,,14,1063,688,,,,,,
110,3750.1,,,,,,,,,,14,95,576,,,,,,,12,254,563,,,,,,,14,1063,689,,,,,,
111,3782.6,,,,,,,,,,14,95,576,,,,,,,12,254,563,,,,,,,14,1064,689,,,,,,
112,3814.5,,,,,,,,,,14,95,576,,,,,,,13,254,563,,,,,,,14,1064,689,,,,,,
113,3846.5,,,,,,,,,,14,95,576,,,,,,,12,254,563,,,,,,,14,1064,688,,,,,,
114,3882.3,,,,,,,,,,14,95,576,,,,,,,13,254,563,,,,,,,14,1064,689,,,,,,
115,3914.5,,,,,,,,,,14,95,576,,,,,,,13,254,563,,,,,,,14,1064,689,,,,,,
116,3946.8,,,,,,,,,,14,95,576,,,,,,,13,254,563,,,,,,,14,1064,689,,,,,,
117,3982.5,,,,,,,,,,14,95,576,,,,,,,13,254,563,,,,,,,14,1064,688,,,,,,
118,4017.3,,,,,,,,,,14,95,576,,,,,,,13,254,563,,,,,,,14,1064,689,,,,,,
119,4046.7,,,,,,,,,,14,96,576,,,,,,,13,254,563,,,,,,,14,1064,688,,,,,,
120,4084.6,,,,,,,,,,14,95,576,,,,,,,12,254,563,,,,,,,14,1064,688,,,,,,
121,4117.3,,,,,,,,,,14,95,576,,,,,,,13,254,564,,,,,,,14,1064,689,,,,,,
122,4146.8,,,,,,,,,,14,95,576,,,,,,,13,254,563,,,,,,,14,1064,688,,,,,,
123,4182.5,,,,,,,,,,14,95,576,,,,,,,12,254,562,,,,,,,14,1064,688,,,,,,
124,4215.0,,,,,,,,,,14,95,576,,,,,,,13,254,563,,,,,,,14,1064,688,,,,,,
125,4246.9,,,,,,,,,,14,95,576,,,,,,,13,254,563,,,,,,,14,1064,688,,,,,,
126,4282.1,,,,,,,,,,14,95,576,,,,,,,13,254,563,,,,,,,14,1064,688,,,,,,
127,4314.3,,,,,,,,,,14,95,576,,,,,,,13,254,563,,,,,,,14,1064,688,,,,,,
128,4347.0,,,,,,,,,,14,95,576,,,,,,,13,254,563,,,,,,,14,1064,689,,,,,,
129,4382.3,,,,,,,,,,14,95,576,,,,,,,13,254,563,,,,,,,14,1064,688,,,,,,
130,4414.6,,,,,,,,,,14,95,576,,,,,,,13,254,563,,,,,,,14,1064,689,,,,,,
131,4447.0,,,,,,,,,,14,95,576,,,,,,,13,254,563,,,,,,,14,1064,687,,,,,,
132,4488.7,,,,,,,,,,14,95,576,,,,,,,12,254,563,,,,,,,14,1064,688,,,,,,
133,4514.5,,,,,,,,,,14,95,576,,,,,,,13,254,563,,,,,,,14,1064,688,,,,,,
134,4546.5,,,,,,,,,,14,95,576,,,,,,,12,254,563,,,,,,,14,1064,689,,,,,,
135,4582.3,,,,,,,,,,14,95,576,,,,,,,13,254,563,,,,,,,14,1064,689,,,,,,
136,4614.6,,,,,,,,,,14,95,576,,,,,,,13,254,563,,,,,,,14,1064,689,,,,,,
137,4646.7,,,,,,,,,,14,95,576,,,,,,,12,254,563,,,,,,,14,1064,688,,,,,,
138,4682.5,,,,,,,,,,14,95,576,,,,,,,13,254,564,,,,,,,14,1064,688,,,,,,
139,4714.4,,,,,,,,,,14,95,576,,,,,,,13,254,563,,,,,,,14,1064,688,,,,,,
140,4746.7,,,,,,,,,,14,95,576,,,,,,,12,254,562,,,,,,,14,1064,688,,,,,,
141,4782.3,,,,,,,,,,14,95,576,,,,,,,12,254,563,,,,,,,14,1064,688,,,,,,
142,4814.4,,,,,,,,,,14,95,576,,,,,,,12,254,563,,,,,,,14,1064,688,,,,,,
143,4846.8,,,,,,,,,,14,95,576,,,,,,,13,254,562,,,,,,,14,1063,689,,,,,,
144,4882.2,,,,,,,,,,14,95,576,,,,,,,13,254,564,,,,,,,14,1064,688,,,,,,
145,4915.7,,,,,,,,,,14,95,576,,,,,,,12,254,563,,,,,,,14,1064,688,,,,,,
146,4949.3,,,,,,,,,,14,95,576,,,,,,,12,254,563,,,,,,,14,1064,688,,,,,,
147,4982.4,,,,,,,,,,14,95,576,,,,,,,12,254,564,,,,,,,14,1064,688,,,,,,
148,5015.2,,,,,,,,,,14,95,576,,,,,,,13,254,563,,,,,,,14,1064,688,,,,,,
149,5046.7,,,,,,,,,,14,95,576,,,,,,,12,254,563,,,,,,,14,1065,688,,,,,,
150,5082.5,,,,,,,,,,14,95,576,,,,,,,12,254,562,,,,,,,14,1063,689,,,,,,
151,5114.4,,,,,,,,,,14,95,575,,,,,,,12,254,562,,,,,,,14,1064,689,,,,,,
152,5148.3,,,,,,,,,,14,95,575,,,,,,,12,254,562,,,,,,,14,1064,688,,,,,,
153,5182.7,,,,,,,,,,14,96,574,,,,,,,12,254,561,,,,,,,14,1064,688,,,,,,
154,5214.7,,,,,,,,,,14,96,573,,,,,,,12,254,561,,,,,,,14,1065,688,,,,,,
155,5248.6,,,,,,,,,,14,96,573,,,,,,,12,255,560,,,,,,,14,1065,688,,,,,,
156,5282.3,,,,,,,,,,14,96,572,,,,,,,12,255,560,,,,,,,14,1064,688,,,,,,
157,5314.5,,,,,,,,,,14,96,571,,,,,,,12,255,559,,,,,,,14,1064,688,,,,,,
158,5349.6,,,,,,,,,,14,96,571,,,,,,,12,255,558,,,,,,,14,1064,689,,,,,,
159,5382.3,,,,,,,,,,14,96,570,,,,,,,12,255,558,,,,,,,14,1065,688,,,,,,
160,5414.4,,,,,,,,,,14,96,570,,,,,,,12,255,557,,,,,,,14,1064,689,,,,,,
161,5446.6,,,,,,,,,,14,97,568,,,,,,,13,256,557,,,,,,,14,1064,689,,,,,,
162,5485.2,,,,,,,,,,14,97,567,,,,,,,12,256,555,,,,,,,14,1064,688,,,,,,
163,5514.6,,,,,,,,,,14,97,566,,,,,,,12,256,554,,,,,,,14,1065,689,,,,,,
164,5548.2,,,,,,,,,,14,97,565,,,,,,,12,256,553,,,,,,,14,1064,689,,,,,,
165,5582.5,,,,,,,,,,14,98,563,,,,,,,13,256,552,,,,,,,14,1064,689,,,,,,
166,5614.7,,,,,,,,,,14,98,562,,,,,,,12,257,552,,,,,,,14,1064,688,,,,,,
167,5649.0,,,,,,,,,,14,98,561,,,,,,,12,257,551,,,,,,,14,1064,688,,,,,,
168,5682.4,,,,,,,,,,14,98,560,,,,,,,12,257,550,,,,,,,14,1065,688,,,,,,
169,5714.6,,,,,,,,,,14,98,559,,,,,,,12,257,548,,,,,,,14,1065,689,,,,,,
170,5746.6,,,,,,,,,,14,99,558,,,,,,,12,258,548,,,,,,,14,1065,688,,,,,,
171,5782.2,,,,,,,,,,14,99,557,,,,,,,12,258,547,,,,,,,14,1065,688,,,,,,
172,5814.4,,,,,,,,,,14,99,555,,,,,,,12,258,546,,,,,,,14,1065,688,,,,,,
173,5846.7,,,,,,,,,,14,99,554,,,,,,,12,258,545,,,,,,,14,1065,689,,,,,,
174,5884.0,,,,,,,,,,14,100,553,,,,,,,12,259,543,,,,,,,14,1065,688,,,,,,
175,5914.8,,,,,,,,,,14,100,552,,,,,,,12,259,543,,,,,,,14,1065,689,,,,,,
176,5947.3,,,,,,,,,,14,100,552,,,,,,,12,259,542,,,,,,,14,1065,688,,,,,,
177,5982.5,,,,,,,,,,14,100,550,,,,,,,12,259,542,,,,,,,14,1065,688,,,,,,
178,6014.4,,,,,,,,,,14,100,550,,,,,,,12,259,542,,,,,,,14,1064,689,,,,,,
179,6048.9,,,,,,,,,,14,100,549,,,,,,,13,260,541,,,,,,,14,1065,688,,,,,,
180,6084.5,,,,,,,,,,14,101,548,,,,,,,13,260,540,,,,,,,14,1065,688,,,,,,
181,6114.4,,,,,,,,,,15,101,547,,,,,,,12,260,539,,,,,,,14,1065,689,,,,,,
182,6146.6,,,,,,,,,,14,101,548,,,,,,,12,260,539,,,,,,,14,1065,688,,,,,,
183,6185.2,,,,,,,,,,14,101,546,,,,,,,12,260,538,,,,,,,14,1065,688,,,,,,
184,6214.6,,,,,,,,,,15,101,545,,,,,,,12,260,537,,,,,,,14,1065,688,,,,,,
185,6246.5,,,,,,,,,,14,102,544,,,,,,,12,260,537,,,,,,,14,1065,689,,,,,,
186,6285.3,,,,,,,,,,14,102,544,,,,,,,13,261,536,,,,,,,14,1065,689,,,,,,
187,6315.8,,,,,,,,,,15,102,543,,,,,,,13,261,536,,,,,,,14,1065,688,,,,,,
188,6346.6,,,,,,,,,,14,102,543,,,,,,,12,261,535,,,,,,,14,1065,688,,,,,,
189,6382.3,,,,,,,,,,14,102,542,,,,,,,13,261,535,,,,,,,14,1065,688,,,,,,
190,6414.4,,,,,,,,,,14,102,542,,,,,,,12,261,534,,,,,,,14,1065,688,,,,,,
191,6446.7,,,,,,,,,,14,102,541,,,,,,,13,262,534,,,,,,,14,1065,688,,,,,,
192,6482.3,,,,,,,,,,15,102,541,,,,,,,13,262,533,,,,,,,14,1065,688,,,,,,
193,6514.4,,,,,,,,,,14,102,540,,,,,,,12,261,534,,,,,,,14,1065,688,,,,,,
194,6546.5,,,,,,,,,,15,103,539,,,,,,,13,262,533,,,,,,,14,1065,688,,,,,,
195,6582.3,,,,,,,,,,15,103,539,,,,,,,13,262,533,,,,,,,14,1065,689,,,,,,
196,6614.5,,,,,,,,,,15,103,539,,,,,,,13,262,533,,,,,,,14,1065,689,,,,,,
197,6646.5,,,,,,,,,,14,103,540,,,,,,,13,262,533,,,,,,,14,1065,688,,,,,,
198,6682.2,,,,,,,,,,14,103,540,,,,,,,13,262,533,,,,,,,14,1065,689,,,,,,
199,6714.5,,,,,,,,,,14,103,540,,,,,,,13,262,533,,,,,,,14,1065,689,,,,,,
200,6746.6,,,,,,,,,,15,103,539,,,,,,,13,262,533,,,,,,,14,1065,689,,,,,,
201,6782.1,,,,,,,,,,15,103,539,,,,,,,13,262,533,,,,,,,14,1065,689,,,,,,
202,6814.4,,,,,,,,,,15,103,538,,,,,,,12,262,533,,,,,,,14,1065,688,,,,,,
203,6846.7,,,,,,,,,,14,103,539,,,,,,,13,262,532,,,,,,,14,1065,689,,,,,,
204,6882.4,,,,,,,,,,15,103,538,,,,,,,13,262,532,,,,,,,14,1065,688,,,,,,
205,6914.4,,,,,,,,,,14,103,539,,,,,,,13,262,532,,,,,,,14,1065,688,,,,,,
206,6946.9,,,,,,,,,,14,103,538,,,,,,,12,262,531,,,,,,,14,1065,688,,,,,,
207,6982.6,,,,,,,,,,14,103,538,,,,,,,13,262,531,,,,,,,14,1065,689,,,,,,
208,7020.4,,,,,,,,,,14,103,538,,,,,,,12,262,530,,,,,,,14,1065,688,,,,,,
209,7049.2,,,,,,,,,,14,103,537,,,,,,,13,262,530,,,,,,,14,1065,688,,,,,,
210,7083.4,,,,,,,,,,14,103,537,,,,,,,12,262,530,,,,,,,14,1065,689,,,,,,
211,7114.4,,,,,,,,,,14,103,536,,,,,,,12,262,530,,,,,,,14,1065,688,,,,,,
212,7149.0,,,,,,,,,,14,104,536,,,,,,,13,263,530,,,,,,,14,1065,687,,,,,,
213,7186.4,,,,,,,,,,14,104,536,,,,,,,13,263,530,,,,,,,14,1065,687,,,,,,
214,7215.4,,,,,,,,,,14,104,535,,,,,,,13,262,529,,,,,,,14,1065,688,,,,,,
215,7246.8,,,,,,,,,,14,104,536,,,,,,,13,262,529,,,,,,,14,1065,688,,,,,,
216,7282.3,,,,,,,,,,14,104,536,,,,,,,12,262,530,,,,,,,14,1066,687,,,,,,
217,7314.5,,,,,,,,,,14,104,536,,,,,,,12,262,530,,,,,,,14,1065,688,,,,,,
218,7346.5,,,,,,,,,,14,104,536,,,,,,,13,262,529,,,,,,,14,1065,688,,,,,,
219,7383.7,,,,,,,,,,14,103,536,,,,,,,12,262,530,,,,,,,14,1066,687,,,,,,
220,7416.0,,,,,,,,,,14,104,536,,,,,,,13,262,529,,,,,,,14,1065,688,,,,,,
221,7446.6,,,,,,,,,,14,104,536,,,,,,,13,263,530,,,,,,,14,1065,688,,,,,,
222,7482.1,,,,,,,,,,15,104,534,,,,,,,13,263,529,,,,,,,14,1065,688,,,,,,
223,7517.3,,,,,,,,,,14,104,535,,,,,,,12,263,529,,,,,,,14,1065,688,,,,,,
224,7549.4,,,,,,,,,,14,104,534,,,,,,,12,263,529,,,,,,,14,1065,688,,,,,,
225,7582.3,,,,,,,,,,14,104,534,,,,,,,13,263,528,,,,,,,14,1065,688,,,,,,
226,7614.4,,,,,,,,,,14,104,534,,,,,,,13,263,528,,,,,,,14,1066,687,,,,,,
227,7646.5,,,,,,,,,,14,104,534,,,,,,,13,263,528,,,,,,,14,1066,688,,,,,,
228,7682.2,,,,,,,,,,14,104,534,,,,,,,13,263,528,,,,,,,14,1065,687,,,,,,
229,7714.4,,,,,,,,,,14,104,533,,,,,,,13,263,527,,,,,,,14,1065,688,,,,,,
230,7746.8,,,,,,,,,,14,104,532,,,,,,,12,263,527,,,,,,,14,1065,688,,,,,,
231,7782.3,,,,,,,,,,14,104,533,,,,,,,12,263,527,,,,,,,14,1066,688,,,,,,
232,7814.4,,,,,,,,,,14,105,532,,,,,,,13,264,527,,,,,,,14,1065,687,,,,,,
233,7846.5,,,,,,,,,,14,104,532,,,,,,,13,263,526,,,,,,,14,1065,688,,,,,,
234,7882.3,,,,,,,,,,14,105,532,,,,,,,13,263,526,,,,,,,14,1066,688,,,,,,
235,7917.2,,,,,,,,,,14,105,532,,,,,,,13,263,526,,,,,,,14,1066,688,,,,,,
236,7946.6,,,,,,,,,,15,105,531,,,,,,,13,264,527,,,,,,,14,1065,688,,,,,,
237,7982.3,,,,,,,,,,14,105,531,,,,,,,13,263,526,,,,,,,14,1066,688,,,,,,
238,8014.5,,,,,,,,,,14,105,532,,,,,,,13,264,526,,,,,,,14,1066,687,,,,,,
239,8046.7,,,,,,,,,,14,105,532,,,,,,,13,263,526,,,,,,,14,1065,688,,,,,,
240,8114.3,,,,,,,,,,15,105,531,,,,,,,13,264,526,,,,,,,14,1066,688,,,,,,
241,8146.6,,,,,,,,,,14,105,531,,,,,,,13,264,525,,,,,,,14,1065,688,,,,,,
242,8182.8,,,,,,,,,,14,105,531,,,,,,,13,264,525,,,,,,,14,1065,688,,,,,,
243,8214.5,,,,,,,,,,14,105,531,,,,,,,12,264,526,,,,,,,14,1065,688,,,,,,
244,8246.5,,,,,,,,,,14,105,531,,,,,,,13,264,525,,,,,,,14,1065,688,,,,,,
245,8278.8,,,,,,,,,,14,105,531,,,,,,,13,264,525,,,,,,,14,1065,688,,,,,,
246,8314.3,,,,,,,,,,14,105,531,,,,,,,12,264,526,,,,,,,14,1065,688,,,,,,
247,8348.0,,,,,,,,,,15,105,531,,,,,,,12,264,526,,,,,,,14,1065,689,,,,,,
248,8378.5,,,,,,,,,,15,105,530,,,,,,,13,264,525,,,,,,,14,1065,687,,,,,,
249,8414.2,,,,,,,,,,14,105,531,,,,,,,12,264,526,,,,,,,14,1065,688,,,,,,
250,8446.4,,,,,,,,,,14,105,530,,,,,,,12,264,525,,,,,,,14,1066,688,,,,,,
251,8478.7,,,,,,,,,,15,105,530,,,,,,,13,264,525,,,,,,,14,1066,687,,,,,,
252,8514.3,,,,,,,,,,14,105,530,,,,,,,12,264,525,,,,,,,14,1065,688,,,,,,
