frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
22,745.7,,,,,,,,,,15,118,439,,,,,,,13,278,422,,,,,,,14,1062,687,,,,,,
23,783.5,,,,,,,,,,15,118,439,,,,,,,13,278,422,,,,,,,14,1062,687,,,,,,
24,815.3,,,,,,,,,,15,118,439,,,,,,,13,278,422,,,,,,,14,1062,688,,,,,,
25,847.3,,,,,,,,,,15,118,439,,,,,,,13,278,422,,,,,,,14,1062,687,,,,,,
26,881.7,,,,,,,,,,15,118,439,,,,,,,13,278,422,,,,,,,14,1062,688,,,,,,
27,913.7,,,,,,,,,,15,118,439,,,,,,,13,277,422,,,,,,,14,1062,687,,,,,,
28,946.1,,,,,,,,,,15,118,439,,,,,,,13,278,422,,,,,,,14,1062,688,,,,,,
29,981.6,,,,,,,,,,15,118,439,,,,,,,13,278,422,,,,,,,14,1062,687,,,,,,
30,1016.8,,,,,,,,,,15,118,438,,,,,,,13,278,422,,,,,,,14,1062,687,,,,,,
31,1045.8,,,,,,,,,,15,118,439,,,,,,,13,278,422,,,,,,,14,1061,688,,,,,,
32,1081.6,,,,,,,,,,15,119,438,,,,,,,13,278,422,,,,,,,14,1062,688,,,,,,
33,1113.9,,,,,,,,,,15,119,439,,,,,,,13,278,422,,,,,,,14,1062,687,,,,,,
34,1146.0,,,,,,,,,,15,118,439,,,,,,,13,278,422,,,,,,,14,1062,688,,,,,,
35,1181.7,,,,,,,,,,15,118,438,,,,,,,13,278,422,,,,,,,14,1062,688,,,,,,
36,1213.7,,,,,,,,,,15,118,439,,,,,,,13,278,422,,,,,,,14,1062,687,,,,,,
37,1248.1,,,,,,,,,,15,118,439,,,,,,,13,278,422,,,,,,,14,1062,687,,,,,,
38,1282.5,,,,,,,,,,15,118,439,,,,,,,13,278,422,,,,,,,14,1062,687,,,,,,
39,1314.1,,,,,,,,,,15,119,438,,,,,,,13,278,422,,,,,,,14,1062,687,,,,,,
40,1347.9,,,,,,,,,,15,118,439,,,,,,,13,278,422,,,,,,,14,1062,688,,,,,,
41,1381.9,,,,,,,,,,15,119,439,,,,,,,13,278,422,,,,,,,14,1062,687,,,,,,
42,1414.0,,,,,,,,,,15,119,439,,,,,,,13,277,422,,,,,,,14,1062,688,,,,,,
43,1445.9,,,,,,,,,,15,119,439,,,,,,,13,278,422,,,,,,,14,1062,687,,,,,,
44,1481.9,,,,,,,,,,15,119,438,,,,,,,13,278,421,,,,,,,14,1062,688,,,,,,
45,1513.7,,,,,,,,,,15,119,438,,,,,,,13,278,422,,,,,,,14,1062,687,,,,,,
46,1545.9,,,,,,,,,,15,119,439,,,,,,,13,278,422,,,,,,,14,1062,688,,,,,,
47,1581.6,,,,,,,,,,15,118,439,,,,,,,13,278,422,,,,,,,14,1062,688,,,,,,
48,1613.8,,,,,,,,,,15,119,438,,,,,,,13,278,422,,,,,,,14,1062,687,,,,,,
49,1646.0,,,,,,,,,,15,119,439,,,,,,,13,278,422,,,,,,,14,1062,688,,,,,,
50,1685.2,,,,,,,,,,15,119,438,,,,,,,13,278,422,,,,,,,14,1062,687,,,,,,
51,1717.3,,,,,,,,,,15,119,439,,,,,,,13,278,422,,,,,,,14,1062,688,,,,,,
52,1750.6,,,,,,,,,,15,119,439,,,,,,,13,278,422,,,,,,,14,1062,687,,,,,,
53,1781.9,,,,,,,,,,15,119,438,,,,,,,13,278,421,,,,,,,14,1062,688,,,,,,
54,1814.1,,,,,,,,,,15,119,439,,,,,,,13,278,422,,,,,,,14,1062,688,,,,,,
55,1852.4,,,,,,,,,,15,119,438,,,,,,,13,278,421,,,,,,,14,1062,687,,,,,,
56,1889.2,,,,,,,,,,15,119,437,,,,,,,13,278,421,,,,,,,14,1062,688,,,,,,
57,1917.2,,,,,,,,,,15,119,438,,,,,,,13,278,422,,,,,,,14,1062,688,,,,,,
58,1946.4,,,,,,,,,,15,119,438,,,,,,,13,278,421,,,,,,,14,1062,687,,,,,,
59,1981.7,,,,,,,,,,15,119,438,,,,,,,13,278,422,,,,,,,14,1062,688,,,,,,
60,2013.9,,,,,,,,,,15,119,438,,,,,,,13,278,422,,,,,,,14,1062,688,,,,,,
61,2046.1,,,,,,,,,,14,119,438,,,,,,,13,278,422,,,,,,,14,1062,688,,,,,,
62,2081.8,,,,,,,,,,14,119,438,,,,,,,13,278,422,,,,,,,14,1062,687,,,,,,
63,2113.9,,,,,,,,,,14,119,438,,,,,,,13,278,421,,,,,,,14,1062,688,,,,,,
64,2146.5,,,,,,,,,,15,119,437,,,,,,,13,278,422,,,,,,,14,1062,688,,,,,,
65,2182.1,,,,,,,,,,14,119,438,,,,,,,13,278,421,,,,,,,14,1062,688,,,,,,
66,2213.9,,,,,,,,,,14,119,437,,,,,,,13,278,421,,,,,,,14,1062,687,,,,,,
67,2246.1,,,,,,,,,,15,119,437,,,,,,,13,278,422,,,,,,,14,1062,688,,,,,,
68,2281.8,,,,,,,,,,15,119,437,,,,,,,13,278,421,,,,,,,14,1062,687,,,,,,
69,2316.4,,,,,,,,,,15,119,437,,,,,,,13,278,422,,,,,,,14,1062,687,,,,,,
70,2346.1,,,,,,,,,,15,119,437,,,,,,,13,278,421,,,,,,,14,1062,688,,,,,,
71,2382.0,,,,,,,,,,15,119,437,,,,,,,12,278,421,,,,,,,14,1062,688,,,,,,
72,2414.3,,,,,,,,,,15,119,437,,,,,,,13,278,421,,,,,,,14,1062,688,,,,,,
73,2446.7,,,,,,,,,,14,119,438,,,,,,,13,278,421,,,,,,,14,1062,688,,,,,,
74,2481.8,,,,,,,,,,15,119,437,,,,,,,13,279,421,,,,,,,14,1062,687,,,,,,
75,2514.4,,,,,,,,,,15,119,437,,,,,,,13,279,421,,,,,,,14,1062,688,,,,,,
76,2546.1,,,,,,,,,,15,119,437,,,,,,,13,278,420,,,,,,,14,1062,687,,,,,,
77,2581.7,,,,,,,,,,15,119,437,,,,,,,13,278,421,,,,,,,14,1062,688,,,,,,
78,2614.1,,,,,,,,,,15,119,437,,,,,,,13,279,421,,,,,,,14,1062,687,,,,,,
79,2647.4,,,,,,,,,,15,119,436,,,,,,,13,279,421,,,,,,,14,1062,688,,,,,,
80,2682.1,,,,,,,,,,14,119,437,,,,,,,13,279,420,,,,,,,14,1062,688,,,,,,
81,2714.2,,,,,,,,,,14,119,437,,,,,,,13,279,420,,,,,,,14,1062,688,,,,,,
82,2747.4,,,,,,,,,,14,119,437,,,,,,,13,279,421,,,,,,,14,1062,688,,,,,,
83,2782.1,,,,,,,,,,15,119,437,,,,,,,13,279,421,,,,,,,14,1062,687,,,,,,
84,2814.0,,,,,,,,,,15,119,436,,,,,,,12,279,420,,,,,,,14,1062,688,,,,,,
85,2846.0,,,,,,,,,,15,119,437,,,,,,,13,279,421,,,,,,,14,1062,687,,,,,,
86,2881.8,,,,,,,,,,15,119,436,,,,,,,13,279,421,,,,,,,14,1062,687,,,,,,
87,2914.5,,,,,,,,,,15,119,436,,,,,,,13,279,420,,,,,,,14,1062,688,,,,,,
88,2946.2,,,,,,,,,,15,119,436,,,,,,,13,279,421,,,,,,,14,1062,688,,,,,,
89,2983.3,,,,,,,,,,14,119,436,,,,,,,13,279,420,,,,,,,14,1062,687,,,,,,
90,3014.3,,,,,,,,,,15,119,436,,,,,,,13,279,420,,,,,,,14,1062,688,,,,,,
91,3049.3,,,,,,,,,,14,119,436,,,,,,,13,279,420,,,,,,,14,1062,688,,,,,,
92,3081.8,,,,,,,,,,14,119,435,,,,,,,13,279,420,,,,,,,14,1062,688,,,,,,
93,3114.1,,,,,,,,,,15,119,435,,,,,,,13,279,420,,,,,,,14,1062,688,,,,,,
94,3146.3,,,,,,,,,,14,119,436,,,,,,,13,279,420,,,,,,,14,1062,688,,,,,,
95,3181.9,,,,,,,,,,15,119,435,,,,,,,13,279,419,,,,,,,14,1062,688,,,,,,
96,3214.0,,,,,,,,,,14,120,435,,,,,,,13,279,419,,,,,,,14,1062,688,,,,,,
97,3246.0,,,,,,,,,,15,120,434,,,,,,,13,279,419,,,,,,,14,1062,688,,,,,,
98,3281.9,,,,,,,,,,15,120,434,,,,,,,13,280,419,,,,,,,14,1062,688,,,,,,
99,3315.5,,,,,,,,,,15,120,434,,,,,,,13,280,419,,,,,,,14,1062,688,,,,,,
100,3346.5,,,,,,,,,,15,120,434,,,,,,,13,280,418,,,,,,,14,1062,688,,,,,,
101,3382.0,,,,,,,,,,14,120,433,,,,,,,12,280,418,,,,,,,14,1062,688,,,,,,
102,3413.8,,,,,,,,,,15,120,433,,,,,,,13,280,417,,,,,,,14,1063,687,,,,,,
103,3446.1,,,,,,,,,,14,121,432,,,,,,,13,281,417,,,,,,,14,1062,688,,,,,,
104,3481.7,,,,,,,,,,15,121,431,,,,,,,13,281,416,,,,,,,14,1062,688,,,,,,
105,3521.2,,,,,,,,,,14,121,431,,,,,,,13,281,416,,,,,,,14,1062,688,,,,,,
106,3546.5,,,,,,,,,,15,122,430,,,,,,,13,281,415,,,,,,,14,1062,688,,,,,,
107,3581.9,,,,,,,,,,15,122,430,,,,,,,13,281,415,,,,,,,14,1063,688,,,,,,
108,3617.3,,,,,,,,,,15,122,429,,,,,,,13,282,414,,,,,,,14,1063,688,,,,,,
109,3646.4,,,,,,,,,,15,122,429,,,,,,,13,282,414,,,,,,,14,1062,688,,,,,,
110,3681.9,,,,,,,,,,14,122,428,,,,,,,13,282,414,,,,,,,14,1063,687,,,,,,
111,3719.0,,,,,,,,,,15,122,428,,,,,,,13,282,414,,,,,,,14,1062,688,,,,,,
112,3746.1,,,,,,,,,,15,122,427,,,,,,,13,282,413,,,,,,,14,1062,688,,,,,,
113,3781.8,,,,,,,,,,14,123,428,,,,,,,12,282,413,,,,,,,14,1062,688,,,,,,
114,3814.1,,,,,,,,,,14,123,426,,,,,,,13,282,413,,,,,,,14,1062,688,,,,,,
115,3846.1,,,,,,,,,,15,123,426,,,,,,,13,283,412,,,,,,,14,1062,688,,,,,,
116,3881.8,,,,,,,,,,14,123,427,,,,,,,12,283,412,,,,,,,14,1062,688,,,,,,
117,3913.7,,,,,,,,,,15,123,426,,,,,,,13,283,412,,,,,,,14,1062,688,,,,,,
118,3946.1,,,,,,,,,,14,123,426,,,,,,,13,283,412,,,,,,,14,1062,688,,,,,,
119,3985.3,,,,,,,,,,15,123,426,,,,,,,13,283,412,,,,,,,14,1062,688,,,,,,
120,4014.8,,,,,,,,,,14,123,425,,,,,,,13,283,411,,,,,,,14,1063,688,,,,,,
121,4046.3,,,,,,,,,,14,124,425,,,,,,,13,283,411,,,,,,,14,1063,688,,,,,,
122,4082.2,,,,,,,,,,14,124,424,,,,,,,12,284,411,,,,,,,14,1063,688,,,,,,
123,4114.1,,,,,,,,,,14,124,424,,,,,,,13,283,410,,,,,,,14,1063,688,,,,,,
124,4146.2,,,,,,,,,,14,124,423,,,,,,,13,284,410,,,,,,,14,1063,687,,,,,,
125,4181.8,,,,,,,,,,15,124,423,,,,,,,13,284,410,,,,,,,14,1063,688,,,,,,
126,4214.0,,,,,,,,,,14,124,423,,,,,,,13,284,409,,,,,,,14,1063,688,,,,,,
127,4245.9,,,,,,,,,,15,124,422,,,,,,,13,284,410,,,,,,,14,1063,688,,,,,,
128,4281.8,,,,,,,,,,15,124,422,,,,,,,13,284,409,,,,,,,14,1063,687,,,,,,
129,4314.2,,,,,,,,,,14,125,422,,,,,,,12,284,408,,,,,,,14,1063,687,,,,,,
130,4346.4,,,,,,,,,,15,125,421,,,,,,,13,284,409,,,,,,,14,1063,688,,,,,,
131,4382.1,,,,,,,,,,14,125,422,,,,,,,13,284,409,,,,,,,14,1063,687,,,,,,
132,4413.7,,,,,,,,,,14,125,421,,,,,,,12,285,408,,,,,,,14,1063,687,,,,,,
133,4446.0,,,,,,,,,,14,125,421,,,,,,,13,285,408,,,,,,,14,1063,688,,,,,,
134,4481.8,,,,,,,,,,14,125,421,,,,,,,13,285,408,,,,,,,14,1063,688,,,,,,
135,4513.8,,,,,,,,,,14,125,420,,,,,,,13,285,408,,,,,,,14,1063,688,,,,,,
136,4545.9,,,,,,,,,,14,125,421,,,,,,,13,285,407,,,,,,,14,1063,688,,,,,,
137,4584.6,,,,,,,,,,15,125,419,,,,,,,13,285,407,,,,,,,14,1063,688,,,,,,
138,4613.9,,,,,,,,,,14,125,419,,,,,,,13,285,407,,,,,,,14,1063,688,,,,,,
139,4645.9,,,,,,,,,,14,125,419,,,,,,,13,285,407,,,,,,,14,1063,688,,,,,,
140,4682.0,,,,,,,,,,14,125,419,,,,,,,13,285,407,,,,,,,14,1063,688,,,,,,
141,4714.4,,,,,,,,,,14,126,419,,,,,,,13,285,406,,,,,,,14,1063,687,,,,,,
142,4745.9,,,,,,,,,,14,126,419,,,,,,,13,285,406,,,,,,,14,1063,688,,,,,,
143,4782.1,,,,,,,,,,14,126,418,,,,,,,13,285,406,,,,,,,14,1062,688,,,,,,
144,4814.0,,,,,,,,,,15,126,419,,,,,,,13,285,406,,,,,,,14,1063,688,,,,,,
145,4845.8,,,,,,,,,,15,126,418,,,,,,,13,285,406,,,,,,,14,1063,687,,,,,,
146,4882.9,,,,,,,,,,14,126,418,,,,,,,12,286,405,,,,,,,14,1063,688,,,,,,
147,4913.8,,,,,,,,,,15,126,417,,,,,,,12,286,405,,,,,,,14,1063,687,,,,,,
148,4945.8,,,,,,,,,,14,126,418,,,,,,,13,286,405,,,,,,,14,1063,688,,,,,,
149,4981.8,,,,,,,,,,14,126,418,,,,,,,13,286,405,,,,,,,14,1063,688,,,,,,
150,5013.8,,,,,,,,,,14,126,417,,,,,,,13,286,406,,,,,,,14,1063,688,,,,,,
151,5046.5,,,,,,,,,,14,126,417,,,,,,,13,286,405,,,,,,,14,1062,688,,,,,,
152,5081.9,,,,,,,,,,14,127,417,,,,,,,13,286,404,,,,,,,14,1063,688,,,,,,
153,5117.2,,,,,,,,,,14,127,417,,,,,,,13,286,404,,,,,,,14,1063,688,,,,,,
154,5146.1,,,,,,,,,,14,127,416,,,,,,,13,287,404,,,,,,,14,1063,688,,,,,,
155,5181.7,,,,,,,,,,14,127,416,,,,,,,13,287,403,,,,,,,14,1063,688,,,,,,
156,5213.9,,,,,,,,,,14,127,416,,,,,,,13,287,404,,,,,,,14,1063,688,,,,,,
157,5245.9,,,,,,,,,,14,127,415,,,,,,,13,287,404,,,,,,,14,1063,688,,,,,,
158,5282.4,,,,,,,,,,14,127,415,,,,,,,13,287,404,,,,,,,14,1063,688,,,,,,
159,5313.8,,,,,,,,,,14,127,415,,,,,,,12,287,403,,,,,,,14,1063,688,,,,,,
160,5347.1,,,,,,,,,,14,127,415,,,,,,,13,287,403,,,,,,,14,1063,688,,,,,,
161,5382.3,,,,,,,,,,14,127,414,,,,,,,13,287,403,,,,,,,14,1063,687,,,,,,
162,5414.0,,,,,,,,,,15,128,413,,,,,,,13,287,403,,,,,,,14,1063,688,,,,,,
163,5446.4,,,,,,,,,,14,128,414,,,,,,,13,287,402,,,,,,,14,1063,688,,,,,,
164,5482.0,,,,,,,,,,15,128,414,,,,,,,13,287,403,,,,,,,14,1062,688,,,,,,
165,5514.6,,,,,,,,,,15,128,413,,,,,,,13,288,403,,,,,,,14,1063,688,,,,,,
166,5546.7,,,,,,,,,,14,128,414,,,,,,,13,288,403,,,,,,,14,1063,688,,,,,,
167,5581.9,,,,,,,,,,15,128,414,,,,,,,13,288,402,,,,,,,14,1063,688,,,,,,
168,5614.1,,,,,,,,,,14,128,414,,,,,,,13,288,403,,,,,,,14,1063,688,,,,,,
169,5651.6,,,,,,,,,,15,128,413,,,,,,,13,287,402,,,,,,,14,1063,688,,,,,,
170,5682.2,,,,,,,,,,15,128,414,,,,,,,13,287,402,,,,,,,14,1063,688,,,,,,
171,5714.2,,,,,,,,,,14,128,414,,,,,,,13,288,402,,,,,,,14,1063,688,,,,,,
172,5746.3,,,,,,,,,,15,128,413,,,,,,,13,288,402,,,,,,,14,1063,688,,,,,,
173,5781.8,,,,,,,,,,15,128,413,,,,,,,13,288,401,,,,,,,14,1063,688,,,,,,
174,5814.1,,,,,,,,,,14,128,413,,,,,,,13,288,401,,,,,,,14,1063,688,,,,,,
175,5851.3,,,,,,,,,,14,128,413,,,,,,,13,288,402,,,,,,,14,1063,687,,,,,,
176,5884.3,,,,,,,,,,14,128,413,,,,,,,12,288,401,,,,,,,14,1063,687,,,,,,
177,5914.5,,,,,,,,,,15,128,412,,,,,,,13,288,401,,,,,,,14,1063,688,,,,,,
178,5946.4,,,,,,,,,,15,128,413,,,,,,,13,288,402,,,,,,,14,1063,688,,,,,,
179,5982.1,,,,,,,,,,15,128,413,,,,,,,13,288,401,,,,,,,14,1063,687,,,,,,
180,6014.0,,,,,,,,,,15,128,412,,,,,,,13,288,400,,,,,,,14,1063,688,,,,,,
181,6046.7,,,,,,,,,,15,128,411,,,,,,,13,288,400,,,,,,,14,1063,688,,,,,,
182,6082.0,,,,,,,,,,15,129,410,,,,,,,13,289,400,,,,,,,14,1063,688,,,,,,
183,6114.0,,,,,,,,,,15,129,410,,,,,,,12,289,399,,,,,,,14,1063,688,,,,,,
184,6146.9,,,,,,,,,,15,129,409,,,,,,,13,289,399,,,,,,,14,1063,687,,,,,,
185,6182.6,,,,,,,,,,15,129,408,,,,,,,13,289,398,,,,,,,14,1063,687,,,,,,
186,6214.0,,,,,,,,,,15,130,409,,,,,,,13,289,398,,,,,,,14,1063,687,,,,,,
187,6246.6,,,,,,,,,,15,130,409,,,,,,,13,290,397,,,,,,,14,1063,688,,,,,,
188,6283.5,,,,,,,,,,14,130,408,,,,,,,13,290,397,,,,,,,14,1063,688,,,,,,
189,6314.4,,,,,,,,,,15,130,407,,,,,,,13,290,397,,,,,,,14,1063,688,,,,,,
190,6345.8,,,,,,,,,,15,130,406,,,,,,,13,290,397,,,,,,,14,1063,688,,,,,,
191,6382.0,,,,,,,,,,15,131,406,,,,,,,13,290,396,,,,,,,14,1063,688,,,,,,
192,6414.1,,,,,,,,,,14,131,406,,,,,,,13,290,396,,,,,,,14,1063,688,,,,,,
193,6446.6,,,,,,,,,,15,131,405,,,,,,,13,291,395,,,,,,,14,1063,688,,,,,,
194,6481.9,,,,,,,,,,14,131,405,,,,,,,13,291,395,,,,,,,14,1063,688,,,,,,
195,6513.8,,,,,,,,,,14,131,406,,,,,,,13,291,395,,,,,,,14,1063,688,,,,,,
196,6546.3,,,,,,,,,,15,131,405,,,,,,,13,291,395,,,,,,,14,1063,688,,,,,,
197,6581.8,,,,,,,,,,14,131,406,,,,,,,13,291,394,,,,,,,14,1063,688,,,,,,
198,6617.0,,,,,,,,,,14,132,404,,,,,,,13,291,395,,,,,,,14,1063,687,,,,,,
199,6646.0,,,,,,,,,,15,132,404,,,,,,,13,291,394,,,,,,,14,1063,687,,,,,,
200,6682.0,,,,,,,,,,14,132,403,,,,,,,13,292,393,,,,,,,14,1063,687,,,,,,
201,6716.1,,,,,,,,,,14,132,403,,,,,,,13,292,394,,,,,,,14,1063,688,,,,,,
202,6745.8,,,,,,,,,,14,132,403,,,,,,,13,292,394,,,,,,,14,1063,688,,,,,,
203,6782.1,,,,,,,,,,14,132,403,,,,,,,13,292,393,,,,,,,14,1063,688,,,,,,
204,6814.0,,,,,,,,,,14,132,404,,,,,,,13,292,393,,,,,,,14,1063,687,,,,,,
205,6846.1,,,,,,,,,,14,132,403,,,,,,,13,292,393,,,,,,,14,1063,687,,,,,,
206,6881.7,,,,,,,,,,14,132,403,,,,,,,13,292,393,,,,,,,14,1063,688,,,,,,
207,6914.2,,,,,,,,,,14,132,403,,,,,,,13,292,394,,,,,,,14,1063,687,,,,,,
208,6946.1,,,,,,,,,,14,132,403,,,,,,,12,292,393,,,,,,,14,1063,688,,,,,,
209,6981.8,,,,,,,,,,14,132,403,,,,,,,13,292,393,,,,,,,14,1063,687,,,,,,
210,7014.2,,,,,,,,,,14,132,403,,,,,,,12,292,393,,,,,,,14,1064,687,,,,,,
211,7046.1,,,,,,,,,,14,132,403,,,,,,,12,292,393,,,,,,,14,1063,687,,,,,,
212,7082.2,,,,,,,,,,14,132,403,,,,,,,12,292,393,,,,,,,14,1063,687,,,,,,
213,7114.3,,,,,,,,,,14,132,403,,,,,,,13,292,393,,,,,,,14,1064,687,,,,,,
214,7146.6,,,,,,,,,,14,132,403,,,,,,,13,292,393,,,,,,,14,1063,687,,,,,,
215,7181.8,,,,,,,,,,14,132,402,,,,,,,13,292,392,,,,,,,14,1063,688,,,,,,
216,7220.9,,,,,,,,,,15,133,401,,,,,,,13,293,393,,,,,,,14,1063,688,,,,,,
217,7247.4,,,,,,,,,,15,133,401,,,,,,,13,292,392,,,,,,,14,1063,688,,,,,,
218,7282.5,,,,,,,,,,14,133,401,,,,,,,13,293,392,,,,,,,14,1063,688,,,,,,
219,7346.2,,,,,,,,,,14,133,402,,,,,,,13,293,391,,,,,,,14,1063,688,,,,,,
220,7382.2,,,,,,,,,,14,133,401,,,,,,,13,293,392,,,,,,,14,1063,688,,,,,,
221,7416.0,,,,,,,,,,14,133,402,,,,,,,13,293,392,,,,,,,14,1063,688,,,,,,
222,7449.3,,,,,,,,,,14,133,400,,,,,,,13,293,391,,,,,,,14,1063,688,,,,,,
223,7481.8,,,,,,,,,,14,133,401,,,,,,,13,293,391,,,,,,,14,1063,688,,,,,,
224,7514.0,,,,,,,,,,14,133,401,,,,,,,13,293,391,,,,,,,14,1063,688,,,,,,
225,7545.9,,,,,,,,,,14,133,401,,,,,,,13,293,392,,,,,,,14,1063,688,,,,,,
226,7581.7,,,,,,,,,,14,133,400,,,,,,,13,293,391,,,,,,,14,1063,687,,,,,,
227,7614.2,,,,,,,,,,14,134,400,,,,,,,13,293,390,,,,,,,14,1063,688,,,,,,
228,7645.9,,,,,,,,,,14,134,400,,,,,,,13,293,390,,,,,,,14,1063,687,,,,,,
229,7682.0,,,,,,,,,,14,134,399,,,,,,,13,294,390,,,,,,,14,1063,687,,,,,,
230,7713.9,,,,,,,,,,14,134,399,,,,,,,13,294,390,,,,,,,14,1063,688,,,,,,
231,7749.8,,,,,,,,,,14,134,399,,,,,,,13,294,390,,,,,,,14,1063,688,,,,,,
232,7788.5,,,,,,,,,,14,134,399,,,,,,,13,294,390,,,,,,,14,1063,688,,,,,,
233,7816.6,,,,,,,,,,14,134,399,,,,,,,13,294,390,,,,,,,14,1063,687,,,,,,
234,7846.5,,,,,,,,,,14,134,399,,,,,,,13,294,390,,,,,,,14,1063,687,,,,,,
235,7881.9,,,,,,,,,,14,134,399,,,,,,,13,294,389,,,,,,,14,1063,687,,,,,,
236,7914.0,,,,,,,,,,14,134,399,,,,,,,13,294,389,,,,,,,14,1063,687,,,,,,
237,7946.0,,,,,,,,,,14,134,399,,,,,,,13,294,390,,,,,,,14,1063,688,,,,,,
238,7981.8,,,,,,,,,,15,134,398,,,,,,,13,294,390,,,,,,,14,1063,687,,,,,,
239,8014.0,,,,,,,,,,14,134,399,,,,,,,13,294,389,,,,,,,14,1063,687,,,,,,
240,8046.2,,,,,,,,,,14,134,399,,,,,,,13,294,390,,,,,,,14,1064,688,,,,,,
241,8084.0,,,,,,,,,,14,134,399,,,,,,,13,294,389,,,,,,,14,1063,687,,,,,,
242,8114.4,,,,,,,,,,14,134,399,,,,,,,13,294,390,,,,,,,14,1063,688,,,,,,
243,8146.4,,,,,,,,,,14,134,398,,,,,,,13,294,389,,,,,,,14,1063,687,,,,,,
244,8182.0,,,,,,,,,,14,135,398,,,,,,,13,294,389,,,,,,,14,1063,687,,,,,,
245,8214.6,,,,,,,,,,14,135,398,,,,,,,13,295,389,,,,,,,14,1063,688,,,,,,
246,8246.0,,,,,,,,,,14,135,397,,,,,,,12,295,389,,,,,,,14,1063,687,,,,,,
247,8281.7,,,,,,,,,,14,135,397,,,,,,,13,295,389,,,,,,,14,1063,688,,,,,,
248,8317.3,,,,,,,,,,15,135,396,,,,,,,12,295,388,,,,,,,14,1063,687,,,,,,
249,8346.2,,,,,,,,,,14,135,397,,,,,,,13,295,388,,,,,,,14,1063,687,,,,,,
250,8381.8,,,,,,,,,,15,135,396,,,,,,,12,295,388,,,,,,,14,1063,687,,,,,,
251,8414.3,,,,,,,,,,14,135,396,,,,,,,13,295,387,,,,,,,14,1063,688,,,,,,
252,8446.9,,,,,,,,,,14,136,395,,,,,,,12,296,387,,,,,,,14,1063,687,,,,,,
253,8482.0,,,,,,,,,,14,136,395,,,,,,,12,295,387,,,,,,,14,1063,688,,,,,,
