frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
59,1974.0,,,,,,,,,,15,120,429,,,,,,,13,263,437,,,,,,,15,1019,675,,,,,,
60,2006.2,,,,,,,,,,15,120,429,,,,,,,13,263,438,,,,,,,15,1019,674,,,,,,
61,2044.9,,,,,,,,,,15,120,429,,,,,,,13,263,437,,,,,,,15,1019,674,,,,,,
62,2074.8,,,,,,,,,,15,120,429,,,,,,,13,263,437,,,,,,,15,1019,675,,,,,,
63,2106.2,,,,,,,,,,15,120,429,,,,,,,13,263,437,,,,,,,15,1019,675,,,,,,
64,2145.9,,,,,,,,,,15,120,429,,,,,,,13,263,437,,,,,,,15,1019,675,,,,,,
65,2174.0,,,,,,,,,,14,120,429,,,,,,,13,263,438,,,,,,,15,1019,674,,,,,,
66,2206.8,,,,,,,,,,15,120,428,,,,,,,13,263,437,,,,,,,15,1019,675,,,,,,
67,2241.9,,,,,,,,,,15,120,429,,,,,,,13,263,437,,,,,,,15,1019,674,,,,,,
68,2274.2,,,,,,,,,,15,120,428,,,,,,,13,263,437,,,,,,,15,1019,674,,,,,,
69,2311.2,,,,,,,,,,14,120,429,,,,,,,13,263,437,,,,,,,15,1019,675,,,,,,
70,2342.2,,,,,,,,,,15,120,429,,,,,,,13,264,437,,,,,,,15,1019,674,,,,,,
71,2374.4,,,,,,,,,,15,120,429,,,,,,,13,263,437,,,,,,,15,1019,675,,,,,,
72,2406.2,,,,,,,,,,15,120,428,,,,,,,13,263,437,,,,,,,14,1019,676,,,,,,
73,2442.0,,,,,,,,,,15,120,428,,,,,,,13,264,437,,,,,,,14,1019,676,,,,,,
74,2474.2,,,,,,,,,,15,120,428,,,,,,,13,263,437,,,,,,,14,1019,676,,,,,,
75,2506.4,,,,,,,,,,15,120,428,,,,,,,13,263,437,,,,,,,15,1019,675,,,,,,
76,2542.8,,,,,,,,,,14,120,429,,,,,,,13,263,436,,,,,,,15,1019,675,,,,,,
77,2574.1,,,,,,,,,,15,120,428,,,,,,,13,263,437,,,,,,,14,1019,676,,,,,,
78,2606.1,,,,,,,,,,14,120,428,,,,,,,13,264,437,,,,,,,14,1019,676,,,,,,
79,2642.2,,,,,,,,,,15,120,427,,,,,,,13,264,437,,,,,,,15,1019,675,,,,,,
80,2674.1,,,,,,,,,,15,120,428,,,,,,,13,264,437,,,,,,,15,1019,674,,,,,,
81,2741.7,,,,,,,,,,15,120,427,,,,,,,13,264,437,,,,,,,15,1019,674,,,,,,
82,2774.1,,,,,,,,,,15,120,428,,,,,,,13,264,437,,,,,,,15,1019,675,,,,,,
83,2811.3,,,,,,,,,,15,120,428,,,,,,,13,263,437,,,,,,,15,1019,675,,,,,,
84,2842.0,,,,,,,,,,15,120,428,,,,,,,13,264,437,,,,,,,14,1019,676,,,,,,
85,2874.1,,,,,,,,,,15,120,428,,,,,,,13,264,436,,,,,,,15,1019,675,,,,,,
86,2906.0,,,,,,,,,,14,120,428,,,,,,,13,264,437,,,,,,,15,1019,675,,,,,,
87,2942.0,,,,,,,,,,15,120,427,,,,,,,13,264,436,,,,,,,15,1019,675,,,,,,
88,2974.1,,,,,,,,,,14,120,428,,,,,,,13,264,436,,,,,,,15,1019,675,,,,,,
89,3006.2,,,,,,,,,,15,120,427,,,,,,,13,264,437,,,,,,,14,1019,676,,,,,,
90,3041.9,,,,,,,,,,14,120,428,,,,,,,13,264,436,,,,,,,15,1019,675,,,,,,
91,3077.6,,,,,,,,,,15,120,427,,,,,,,13,264,436,,,,,,,15,1019,675,,,,,,
92,3108.7,,,,,,,,,,15,120,427,,,,,,,13,264,437,,,,,,,15,1019,675,,,,,,
93,3142.0,,,,,,,,,,15,120,428,,,,,,,13,264,437,,,,,,,15,1019,675,,,,,,
94,3174.2,,,,,,,,,,15,120,427,,,,,,,13,264,437,,,,,,,14,1019,676,,,,,,
95,3208.4,,,,,,,,,,15,120,427,,,,,,,13,264,436,,,,,,,15,1019,675,,,,,,
96,3241.9,,,,,,,,,,15,120,427,,,,,,,13,264,437,,,,,,,15,1019,674,,,,,,
97,3274.0,,,,,,,,,,15,120,427,,,,,,,13,264,436,,,,,,,14,1019,676,,,,,,
98,3309.7,,,,,,,,,,15,121,427,,,,,,,13,264,437,,,,,,,15,1019,675,,,,,,
99,3342.7,,,,,,,,,,15,120,427,,,,,,,13,264,436,,,,,,,15,1019,674,,,,,,
100,3374.4,,,,,,,,,,15,120,427,,,,,,,13,264,436,,,,,,,15,1019,675,,,,,,
101,3406.4,,,,,,,,,,15,120,426,,,,,,,13,264,436,,,,,,,14,1019,676,,,,,,
102,3445.0,,,,,,,,,,15,120,426,,,,,,,13,264,436,,,,,,,15,1019,675,,,,,,
103,3474.2,,,,,,,,,,15,120,426,,,,,,,13,264,436,,,,,,,14,1019,676,,,,,,
104,3506.3,,,,,,,,,,15,120,427,,,,,,,13,264,436,,,,,,,15,1019,675,,,,,,
105,3541.9,,,,,,,,,,15,120,426,,,,,,,13,264,436,,,,,,,15,1019,675,,,,,,
106,3573.9,,,,,,,,,,15,120,427,,,,,,,13,264,436,,,,,,,14,1019,676,,,,,,
107,3606.6,,,,,,,,,,15,120,426,,,,,,,13,264,435,,,,,,,14,1019,676,,,,,,
108,3642.4,,,,,,,,,,15,121,426,,,,,,,13,264,436,,,,,,,15,1019,675,,,,,,
109,3674.2,,,,,,,,,,14,121,426,,,,,,,13,264,435,,,,,,,15,1019,675,,,,,,
110,3706.6,,,,,,,,,,15,121,425,,,,,,,13,264,435,,,,,,,15,1019,674,,,,,,
111,3742.1,,,,,,,,,,15,121,425,,,,,,,13,265,434,,,,,,,15,1019,676,,,,,,
112,3773.9,,,,,,,,,,15,121,425,,,,,,,13,265,434,,,,,,,15,1019,675,,,,,,
113,3806.4,,,,,,,,,,15,121,425,,,,,,,13,265,434,,,,,,,15,1019,675,,,,,,
114,3842.0,,,,,,,,,,15,121,424,,,,,,,13,265,434,,,,,,,15,1019,675,,,,,,
115,3874.0,,,,,,,,,,15,121,425,,,,,,,13,265,434,,,,,,,15,1019,675,,,,,,
116,3905.9,,,,,,,,,,15,121,425,,,,,,,13,265,434,,,,,,,15,1019,675,,,,,,
117,3942.1,,,,,,,,,,15,121,424,,,,,,,13,265,434,,,,,,,15,1019,675,,,,,,
118,3975.3,,,,,,,,,,15,122,424,,,,,,,13,265,433,,,,,,,15,1019,675,,,,,,
119,4009.9,,,,,,,,,,14,122,425,,,,,,,13,265,433,,,,,,,15,1019,675,,,,,,
120,4045.3,,,,,,,,,,14,122,424,,,,,,,13,265,434,,,,,,,15,1019,675,,,,,,
121,4073.9,,,,,,,,,,15,122,423,,,,,,,13,265,433,,,,,,,15,1019,675,,,,,,
122,4106.4,,,,,,,,,,15,122,423,,,,,,,13,265,433,,,,,,,15,1019,675,,,,,,
123,4142.2,,,,,,,,,,15,122,422,,,,,,,13,266,433,,,,,,,15,1019,675,,,,,,
124,4173.9,,,,,,,,,,15,122,422,,,,,,,13,266,433,,,,,,,15,1019,675,,,,,,
125,4241.6,,,,,,,,,,15,122,421,,,,,,,13,266,432,,,,,,,15,1019,675,,,,,,
126,4274.0,,,,,,,,,,15,122,422,,,,,,,13,266,433,,,,,,,15,1019,674,,,,,,
127,4309.7,,,,,,,,,,15,122,421,,,,,,,13,266,432,,,,,,,15,1019,675,,,,,,
128,4342.0,,,,,,,,,,15,122,420,,,,,,,13,266,432,,,,,,,15,1019,675,,,,,,
129,4377.7,,,,,,,,,,15,123,421,,,,,,,13,266,431,,,,,,,15,1019,674,,,,,,
130,4406.4,,,,,,,,,,15,123,420,,,,,,,13,266,431,,,,,,,15,1019,675,,,,,,
131,4442.0,,,,,,,,,,15,123,420,,,,,,,13,266,430,,,,,,,15,1019,675,,,,,,
132,4474.2,,,,,,,,,,15,123,420,,,,,,,13,267,430,,,,,,,15,1019,675,,,,,,
133,4506.5,,,,,,,,,,15,123,419,,,,,,,13,267,430,,,,,,,15,1019,675,,,,,,
134,4541.9,,,,,,,,,,15,124,419,,,,,,,13,267,430,,,,,,,15,1019,675,,,,,,
135,4574.1,,,,,,,,,,14,124,419,,,,,,,13,267,429,,,,,,,15,1019,675,,,,,,
136,4606.0,,,,,,,,,,15,124,418,,,,,,,13,267,429,,,,,,,15,1019,675,,,,,,
137,4641.9,,,,,,,,,,15,124,418,,,,,,,13,268,428,,,,,,,15,1019,675,,,,,,
138,4676.1,,,,,,,,,,15,124,418,,,,,,,13,267,428,,,,,,,15,1019,675,,,,,,
139,4706.6,,,,,,,,,,15,124,417,,,,,,,13,267,428,,,,,,,15,1019,675,,,,,,
140,4742.9,,,,,,,,,,15,124,417,,,,,,,13,267,428,,,,,,,15,1019,675,,,,,,
141,4774.4,,,,,,,,,,15,124,416,,,,,,,13,268,428,,,,,,,15,1019,675,,,,,,
142,4811.2,,,,,,,,,,15,125,418,,,,,,,13,268,428,,,,,,,15,1019,675,,,,,,
143,4842.0,,,,,,,,,,15,124,416,,,,,,,13,268,427,,,,,,,15,1019,675,,,,,,
144,4874.0,,,,,,,,,,15,124,416,,,,,,,13,268,427,,,,,,,15,1019,675,,,,,,
145,4909.7,,,,,,,,,,15,125,416,,,,,,,13,268,427,,,,,,,15,1019,675,,,,,,
146,4941.9,,,,,,,,,,15,124,416,,,,,,,13,268,427,,,,,,,15,1019,675,,,,,,
147,4979.6,,,,,,,,,,15,125,415,,,,,,,13,268,427,,,,,,,15,1019,675,,,,,,
148,5007.9,,,,,,,,,,15,125,415,,,,,,,13,268,426,,,,,,,15,1019,675,,,,,,
149,5042.2,,,,,,,,,,15,125,415,,,,,,,13,268,426,,,,,,,15,1019,675,,,,,,
150,5074.2,,,,,,,,,,15,125,414,,,,,,,13,268,426,,,,,,,15,1019,675,,,,,,
151,5106.3,,,,,,,,,,15,125,414,,,,,,,13,269,425,,,,,,,15,1019,676,,,,,,
152,5141.9,,,,,,,,,,14,125,414,,,,,,,13,268,426,,,,,,,15,1019,675,,,,,,
153,5177.8,,,,,,,,,,15,126,414,,,,,,,13,269,425,,,,,,,15,1019,675,,,,,,
154,5206.3,,,,,,,,,,14,126,414,,,,,,,13,269,425,,,,,,,15,1019,676,,,,,,
155,5242.2,,,,,,,,,,14,126,414,,,,,,,13,269,424,,,,,,,15,1019,676,,,,,,
156,5277.0,,,,,,,,,,14,126,414,,,,,,,13,269,425,,,,,,,14,1020,675,,,,,,
157,5306.4,,,,,,,,,,14,126,414,,,,,,,13,269,424,,,,,,,15,1019,675,,,,,,
158,5341.9,,,,,,,,,,15,126,413,,,,,,,13,269,425,,,,,,,15,1019,676,,,,,,
159,5374.2,,,,,,,,,,15,126,413,,,,,,,13,269,424,,,,,,,15,1019,676,,,,,,
160,5406.2,,,,,,,,,,15,126,413,,,,,,,13,269,424,,,,,,,15,1019,675,,,,,,
161,5442.2,,,,,,,,,,14,126,413,,,,,,,13,269,423,,,,,,,15,1019,675,,,,,,
162,5474.3,,,,,,,,,,15,126,411,,,,,,,13,270,424,,,,,,,15,1019,675,,,,,,
163,5506.2,,,,,,,,,,15,127,412,,,,,,,13,270,423,,,,,,,15,1019,676,,,,,,
164,5542.1,,,,,,,,,,15,126,411,,,,,,,13,270,423,,,,,,,15,1019,676,,,,,,
165,5574.3,,,,,,,,,,14,127,411,,,,,,,13,270,422,,,,,,,15,1019,676,,,,,,
166,5606.5,,,,,,,,,,14,127,411,,,,,,,13,270,423,,,,,,,15,1019,675,,,,,,
167,5642.2,,,,,,,,,,15,127,410,,,,,,,13,270,422,,,,,,,15,1019,675,,,,,,
168,5674.2,,,,,,,,,,15,127,409,,,,,,,13,271,422,,,,,,,14,1020,675,,,,,,
169,5706.6,,,,,,,,,,15,127,408,,,,,,,13,271,421,,,,,,,15,1019,676,,,,,,
170,5742.2,,,,,,,,,,15,128,408,,,,,,,13,271,420,,,,,,,14,1020,675,,,,,,
171,5776.6,,,,,,,,,,14,128,409,,,,,,,13,271,421,,,,,,,14,1020,675,,,,,,
172,5807.3,,,,,,,,,,15,128,408,,,,,,,13,271,420,,,,,,,15,1020,674,,,,,,
173,5842.4,,,,,,,,,,15,128,408,,,,,,,13,271,420,,,,,,,15,1020,674,,,,,,
174,5877.2,,,,,,,,,,15,128,407,,,,,,,13,271,420,,,,,,,15,1020,674,,,,,,
175,5906.3,,,,,,,,,,15,128,407,,,,,,,13,271,420,,,,,,,14,1020,675,,,,,,
176,5949.9,,,,,,,,,,15,128,407,,,,,,,13,271,420,,,,,,,15,1020,675,,,,,,
177,5974.1,,,,,,,,,,15,128,407,,,,,,,13,271,419,,,,,,,15,1020,674,,,,,,
178,6006.4,,,,,,,,,,15,128,406,,,,,,,13,271,419,,,,,,,14,1020,675,,,,,,
179,6042.1,,,,,,,,,,15,128,407,,,,,,,13,272,419,,,,,,,15,1020,675,,,,,,
180,6074.0,,,,,,,,,,15,128,407,,,,,,,13,272,419,,,,,,,15,1020,675,,,,,,
181,6106.3,,,,,,,,,,15,129,407,,,,,,,13,272,419,,,,,,,14,1020,675,,,,,,
182,6142.1,,,,,,,,,,14,128,407,,,,,,,13,272,419,,,,,,,14,1020,675,,,,,,
183,6175.9,,,,,,,,,,14,128,407,,,,,,,13,272,419,,,,,,,14,1020,675,,,,,,
184,6207.6,,,,,,,,,,15,128,406,,,,,,,13,272,419,,,,,,,15,1020,675,,,,,,
185,6241.8,,,,,,,,,,15,129,407,,,,,,,13,271,419,,,,,,,15,1020,675,,,,,,
186,6274.1,,,,,,,,,,15,128,406,,,,,,,13,272,419,,,,,,,14,1020,675,,,,,,
187,6306.2,,,,,,,,,,15,129,406,,,,,,,13,272,419,,,,,,,15,1020,674,,,,,,
188,6342.1,,,,,,,,,,14,129,407,,,,,,,13,272,419,,,,,,,15,1020,674,,,,,,
189,6374.1,,,,,,,,,,14,129,406,,,,,,,13,272,418,,,,,,,15,1020,675,,,,,,
190,6406.4,,,,,,,,,,15,129,405,,,,,,,13,272,418,,,,,,,15,1020,675,,,,,,
191,6442.3,,,,,,,,,,14,129,405,,,,,,,13,272,417,,,,,,,15,1020,675,,,,,,
192,6474.3,,,,,,,,,,14,129,405,,,,,,,13,273,417,,,,,,,15,1020,675,,,,,,
193,6506.2,,,,,,,,,,14,129,404,,,,,,,13,273,417,,,,,,,14,1020,675,,,,,,
194,6541.9,,,,,,,,,,14,129,404,,,,,,,13,273,418,,,,,,,15,1020,675,,,,,,
195,6574.3,,,,,,,,,,15,130,404,,,,,,,13,273,417,,,,,,,15,1020,675,,,,,,
196,6606.2,,,,,,,,,,14,130,404,,,,,,,13,273,417,,,,,,,14,1020,675,,,,,,
197,6648.0,,,,,,,,,,14,130,404,,,,,,,13,272,417,,,,,,,15,1020,675,,,,,,
198,6674.4,,,,,,,,,,14,130,403,,,,,,,13,273,417,,,,,,,14,1020,676,,,,,,
199,6717.8,,,,,,,,,,14,130,404,,,,,,,13,273,416,,,,,,,14,1020,675,,,,,,
200,6742.0,,,,,,,,,,14,130,404,,,,,,,13,273,417,,,,,,,15,1020,675,,,,,,
201,6774.3,,,,,,,,,,14,130,404,,,,,,,13,273,417,,,,,,,15,1020,675,,,,,,
202,6808.3,,,,,,,,,,14,130,404,,,,,,,13,273,416,,,,,,,15,1020,675,,,,,,
203,6842.2,,,,,,,,,,14,130,404,,,,,,,13,273,417,,,,,,,14,1019,675,,,,,,
204,6874.3,,,,,,,,,,15,130,403,,,,,,,13,273,416,,,,,,,15,1020,675,,,,,,
205,6907.2,,,,,,,,,,14,130,403,,,,,,,13,273,416,,,,,,,15,1020,675,,,,,,
206,6941.9,,,,,,,,,,15,130,401,,,,,,,13,274,415,,,,,,,15,1020,675,,,,,,
207,6973.9,,,,,,,,,,15,130,402,,,,,,,13,273,415,,,,,,,15,1020,675,,,,,,
208,7006.3,,,,,,,,,,15,130,402,,,,,,,13,274,415,,,,,,,14,1020,676,,,,,,
209,7042.6,,,,,,,,,,15,130,402,,,,,,,13,274,414,,,,,,,15,1020,675,,,,,,
210,7074.0,,,,,,,,,,15,131,401,,,,,,,13,274,414,,,,,,,14,1020,674,,,,,,
211,7106.3,,,,,,,,,,14,131,402,,,,,,,13,274,414,,,,,,,14,1020,675,,,,,,
212,7146.5,,,,,,,,,,15,131,400,,,,,,,13,274,414,,,,,,,15,1020,675,,,,,,
213,7174.2,,,,,,,,,,14,131,401,,,,,,,13,274,414,,,,,,,15,1020,675,,,,,,
214,7208.6,,,,,,,,,,14,131,401,,,,,,,13,274,414,,,,,,,14,1020,675,,,,,,
215,7242.2,,,,,,,,,,14,131,400,,,,,,,13,274,414,,,,,,,15,1020,675,,,,,,
216,7274.1,,,,,,,,,,14,131,400,,,,,,,13,274,414,,,,,,,14,1020,674,,,,,,
217,7306.3,,,,,,,,,,14,131,400,,,,,,,13,275,414,,,,,,,15,1020,675,,,,,,
218,7342.1,,,,,,,,,,14,131,400,,,,,,,13,274,413,,,,,,,15,1020,675,,,,,,
219,7374.3,,,,,,,,,,14,131,399,,,,,,,13,275,413,,,,,,,15,1020,675,,,,,,
220,7406.1,,,,,,,,,,15,131,399,,,,,,,13,275,413,,,,,,,14,1020,675,,,,,,
221,7442.0,,,,,,,,,,14,131,400,,,,,,,13,275,413,,,,,,,14,1020,675,,,,,,
222,7474.3,,,,,,,,,,14,131,399,,,,,,,13,275,413,,,,,,,15,1020,674,,,,,,
223,7506.9,,,,,,,,,,15,131,398,,,,,,,13,275,413,,,,,,,14,1020,674,,,,,,
224,7541.9,,,,,,,,,,14,132,398,,,,,,,13,275,412,,,,,,,14,1020,675,,,,,,
225,7573.9,,,,,,,,,,15,132,398,,,,,,,13,275,412,,,,,,,14,1020,675,,,,,,
226,7606.8,,,,,,,,,,14,132,398,,,,,,,13,275,412,,,,,,,14,1021,673,,,,,,
227,7642.1,,,,,,,,,,14,132,398,,,,,,,13,275,411,,,,,,,14,1020,674,,,,,,
228,7674.1,,,,,,,,,,14,132,398,,,,,,,13,275,412,,,,,,,15,1020,674,,,,,,
229,7706.4,,,,,,,,,,14,132,398,,,,,,,13,275,412,,,,,,,15,1020,675,,,,,,
230,7742.0,,,,,,,,,,14,132,398,,,,,,,13,275,412,,,,,,,14,1020,675,,,,,,
231,7774.3,,,,,,,,,,14,132,398,,,,,,,13,275,412,,,,,,,14,1020,674,,,,,,
232,7806.6,,,,,,,,,,15,132,396,,,,,,,13,275,411,,,,,,,14,1020,675,,,,,,
233,7842.2,,,,,,,,,,14,133,397,,,,,,,13,276,411,,,,,,,15,1020,675,,,,,,
234,7874.2,,,,,,,,,,14,133,396,,,,,,,13,276,411,,,,,,,15,1020,674,,,,,,
235,7906.0,,,,,,,,,,14,133,396,,,,,,,13,276,411,,,,,,,15,1021,674,,,,,,
236,7941.8,,,,,,,,,,14,133,396,,,,,,,13,276,410,,,,,,,15,1020,674,,,,,,
237,7974.1,,,,,,,,,,14,133,395,,,,,,,13,276,410,,,,,,,15,1020,675,,,,,,
238,8009.7,,,,,,,,,,14,133,395,,,,,,,13,276,409,,,,,,,15,1020,675,,,,,,
239,8042.6,,,,,,,,,,14,133,395,,,,,,,13,277,409,,,,,,,15,1020,674,,,,,,
240,8074.5,,,,,,,,,,15,133,395,,,,,,,13,276,409,,,,,,,15,1020,675,,,,,,
241,8106.0,,,,,,,,,,14,134,395,,,,,,,13,276,409,,,,,,,14,1020,675,,,,,,
242,8142.0,,,,,,,,,,14,134,395,,,,,,,13,277,409,,,,,,,15,1020,675,,,,,,
243,8173.9,,,,,,,,,,14,134,395,,,,,,,13,276,409,,,,,,,15,1020,674,,,,,,
244,8208.1,,,,,,,,,,14,134,395,,,,,,,13,276,408,,,,,,,15,1020,674,,,,,,
245,8244.1,,,,,,,,,,15,134,395,,,,,,,13,277,409,,,,,,,15,1020,675,,,,,,
246,8274.3,,,,,,,,,,14,134,395,,,,,,,13,277,409,,,,,,,15,1020,674,,,,,,
247,8309.3,,,,,,,,,,14,134,394,,,,,,,13,277,408,,,,,,,15,1020,675,,,,,,
248,8344.3,,,,,,,,,,14,134,394,,,,,,,13,277,408,,,,,,,14,1020,674,,,,,,
249,8374.3,,,,,,,,,,15,134,394,,,,,,,13,277,408,,,,,,,15,1020,674,,,,,,
250,8409.3,,,,,,,,,,14,134,394,,,,,,,13,277,408,,,,,,,14,1020,674,,,,,,
251,8441.9,,,,,,,,,,14,134,394,,,,,,,13,277,408,,,,,,,15,1020,674,,,,,,
252,8474.9,,,,,,,,,,14,134,394,,,,,,,13,277,408,,,,,,,15,1020,675,,,,,,
253,8506.2,,,,,,,,,,15,134,394,,,,,,,13,277,408,,,,,,,15,1021,674,,,,,,
