frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
0,137.8,50,16,47,,,,,,,,,,,,,,,,48,1052,645,,,,,,,,,,,,,,,
1,137.8,49,16,46,,,,,,,,,,,,,,,,59,85,997,,,,,,,,,,,,,,,
2,240.4,49,19,45,,,,,,,,,,,,,,,,48,773,986,,,,,,,,,,,,,,,
3,262.4,48,18,45,,,,,,,,,,,,,,,,61,236,32,,,,,,,,,,,,,,,
4,288.4,48,20,44,,,,,,,,,,,,,,,,58,445,112,,,,,,,,,,,,,,,
5,300.4,,,,,,,,,,13,128,417,,,,,,,,,,,,,,,,14,1063,687,,,,,,
6,314.2,,,,,,,,,,7,124,426,,,,,,,7,316,422,,,,,,,,,,,,,,,
8,338.3,,,,,,,,,,8,128,427,,,,,,,,,,,,,,,,,,,,,,,,
9,350.4,,,,,,,,,,15,127,418,,,,,,,13,323,416,,,,,,,14,1063,688,,,,,,
10,360.0,,,,,,,,,,15,127,418,,,,,,,13,323,416,,,,,,,14,1062,687,,,,,,
11,382.0,,,,,,,,,,15,127,417,,,,,,,13,323,416,,,,,,,14,1062,688,,,,,,
12,413.9,,,,,,,,,,15,127,417,,,,,,,13,323,416,,,,,,,14,1062,688,,,,,,
13,445.9,,,,,,,,,,15,127,417,,,,,,,13,323,415,,,,,,,14,1063,688,,,,,,
14,481.7,,,,,,,,,,15,127,418,,,,,,,13,323,416,,,,,,,14,1062,688,,,,,,
15,514.0,,,,,,,,,,15,127,417,,,,,,,13,323,416,,,,,,,14,1063,688,,,,,,
16,547.3,,,,,,,,,,15,127,417,,,,,,,13,323,415,,,,,,,14,1062,688,,,,,,
17,585.0,,,,,,,,,,15,127,416,,,,,,,13,323,415,,,,,,,14,1062,688,,,,,,
18,621.8,,,,,,,,,,15,127,417,,,,,,,13,323,415,,,,,,,14,1062,688,,,,,,
19,646.1,,,,,,,,,,15,127,417,,,,,,,13,324,415,,,,,,,14,1062,687,,,,,,
20,681.9,,,,,,,,,,15,127,416,,,,,,,13,324,415,,,,,,,14,1062,688,,,,,,
21,714.2,,,,,,,,,,15,127,416,,,,,,,13,323,415,,,,,,,14,1062,688,,,,,,
22,746.5,,,,,,,,,,15,127,416,,,,,,,13,323,416,,,,,,,14,1062,688,,,,,,
23,786.3,,,,,,,,,,15,127,417,,,,,,,13,324,415,,,,,,,14,1063,688,,,,,,
24,814.8,,,,,,,,,,15,127,417,,,,,,,13,324,415,,,,,,,14,1062,688,,,,,,
25,846.0,,,,,,,,,,15,127,417,,,,,,,13,324,415,,,,,,,14,1062,688,,,,,,
