frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
15,511.0,,,,,,,,,,14,237,267,,,,,,,11,363,298,,,,,,,15,1086,688,,,,,,
16,542.7,,,,,,,,,,14,237,267,,,,,,,12,363,298,,,,,,,15,1086,687,,,,,,
17,574.1,,,,,,,,,,14,237,267,,,,,,,12,363,298,,,,,,,14,1086,687,,,,,,
18,606.7,,,,,,,,,,14,237,267,,,,,,,11,362,298,,,,,,,14,1086,687,,,,,,
19,642.4,,,,,,,,,,14,237,267,,,,,,,11,363,298,,,,,,,15,1086,688,,,,,,
20,674.4,,,,,,,,,,14,237,267,,,,,,,12,363,298,,,,,,,15,1086,688,,,,,,
21,706.5,,,,,,,,,,14,237,267,,,,,,,12,363,298,,,,,,,15,1086,687,,,,,,
22,742.1,,,,,,,,,,14,237,267,,,,,,,11,363,297,,,,,,,14,1086,687,,,,,,
23,774.3,,,,,,,,,,14,237,267,,,,,,,11,363,297,,,,,,,14,1086,687,,,,,,
24,807.2,,,,,,,,,,14,237,267,,,,,,,12,363,298,,,,,,,15,1086,688,,,,,,
25,842.5,,,,,,,,,,14,237,267,,,,,,,11,363,298,,,,,,,14,1086,687,,,,,,
26,874.0,,,,,,,,,,13,237,267,,,,,,,12,363,298,,,,,,,14,1086,687,,,,,,
27,907.6,,,,,,,,,,14,237,267,,,,,,,12,363,298,,,,,,,14,1086,687,,,,,,
28,961.4,,,,,,,,,,14,237,267,,,,,,,11,363,298,,,,,,,15,1086,687,,,,,,
29,993.5,,,,,,,,,,14,237,267,,,,,,,12,363,298,,,,,,,14,1086,687,,,,,,
30,1020.2,,,,,,,,,,14,237,267,,,,,,,11,363,298,,,,,,,14,1086,687,,,,,,
31,1042.7,,,,,,,,,,14,237,267,,,,,,,11,362,298,,,,,,,15,1086,687,,,,,,
32,1074.4,,,,,,,,,,14,237,267,,,,,,,12,363,298,,,,,,,14,1085,687,,,,,,
33,1106.5,,,,,,,,,,14,237,266,,,,,,,12,363,298,,,,,,,15,1086,687,,,,,,
34,1142.3,,,,,,,,,,14,237,267,,,,,,,12,363,298,,,,,,,14,1086,687,,,,,,
35,1175.2,,,,,,,,,,14,237,267,,,,,,,12,363,298,,,,,,,14,1086,687,,,,,,
36,1206.5,,,,,,,,,,14,237,266,,,,,,,11,362,298,,,,,,,14,1086,687,,,,,,
37,1242.3,,,,,,,,,,13,237,267,,,,,,,11,363,298,,,,,,,14,1086,687,,,,,,
38,1274.1,,,,,,,,,,14,237,267,,,,,,,11,363,298,,,,,,,14,1086,687,,,,,,
39,1306.1,,,,,,,,,,14,237,267,,,,,,,11,363,298,,,,,,,14,1085,688,,,,,,
40,1342.1,,,,,,,,,,13,237,267,,,,,,,11,362,298,,,,,,,14,1086,687,,,,,,
41,1375.0,,,,,,,,,,14,237,267,,,,,,,12,363,298,,,,,,,14,1085,688,,,,,,
42,1406.4,,,,,,,,,,13,237,267,,,,,,,11,363,298,,,,,,,15,1086,687,,,,,,
43,1441.8,,,,,,,,,,14,237,267,,,,,,,11,362,298,,,,,,,15,1085,687,,,,,,
44,1474.2,,,,,,,,,,14,237,267,,,,,,,11,362,297,,,,,,,14,1086,687,,,,,,
45,1506.3,,,,,,,,,,14,237,267,,,,,,,11,363,298,,,,,,,14,1086,688,,,,,,
46,1542.1,,,,,,,,,,13,237,267,,,,,,,11,362,298,,,,,,,14,1086,687,,,,,,
47,1574.1,,,,,,,,,,14,237,267,,,,,,,11,363,298,,,,,,,15,1085,687,,,,,,
48,1606.1,,,,,,,,,,13,237,267,,,,,,,11,363,298,,,,,,,14,1085,687,,,,,,
49,1641.8,,,,,,,,,,14,237,267,,,,,,,11,363,298,,,,,,,14,1086,687,,,,,,
50,1674.2,,,,,,,,,,14,237,266,,,,,,,11,363,297,,,,,,,14,1085,687,,,,,,
51,1706.2,,,,,,,,,,13,237,267,,,,,,,11,362,298,,,,,,,14,1085,688,,,,,,
52,1741.9,,,,,,,,,,14,237,267,,,,,,,11,363,298,,,,,,,14,1086,687,,,,,,
53,1775.2,,,,,,,,,,14,237,267,,,,,,,11,362,297,,,,,,,14,1086,687,,,,,,
54,1806.4,,,,,,,,,,13,237,267,,,,,,,11,363,297,,,,,,,15,1085,687,,,,,,
55,1842.6,,,,,,,,,,13,237,266,,,,,,,11,365,299,,,,,,,14,1086,687,,,,,,
56,1874.1,,,,,,,,,,14,237,267,,,,,,,10,369,301,,,,,,,14,1085,688,,,,,,
57,1907.1,,,,,,,,,,13,237,266,,,,,,,11,378,305,,,,,,,14,1086,687,,,,,,
58,1942.2,,,,,,,,,,13,237,266,,,,,,,11,386,309,,,,,,,14,1085,688,,,,,,
59,1974.5,,,,,,,,,,13,237,267,,,,,,,10,398,315,,,,,,,14,1086,687,,,,,,
60,2006.2,,,,,,,,,,13,237,267,,,,,,,10,411,323,,,,,,,14,1086,687,,,,,,
61,2042.6,,,,,,,,,,13,237,267,,,,,,,11,428,331,,,,,,,15,1085,687,,,,,,
62,2074.4,,,,,,,,,,14,237,267,,,,,,,11,448,341,,,,,,,15,1085,687,,,,,,
63,2106.4,,,,,,,,,,13,237,266,,,,,,,11,469,352,,,,,,,15,1085,687,,,,,,
64,2141.9,,,,,,,,,,13,237,267,,,,,,,11,493,364,,,,,,,15,1086,687,,,,,,
65,2174.0,,,,,,,,,,13,238,266,,,,,,,11,520,377,,,,,,,15,1085,687,,,,,,
66,2206.2,,,,,,,,,,13,237,265,,,,,,,11,547,391,,,,,,,14,1085,688,,,,,,
67,2242.1,,,,,,,,,,14,237,265,,,,,,,11,579,407,,,,,,,14,1086,688,,,,,,
68,2274.7,,,,,,,,,,14,238,265,,,,,,,10,613,424,,,,,,,15,1085,687,,,,,,
69,2308.6,,,,,,,,,,13,238,266,,,,,,,11,649,442,,,,,,,15,1085,687,,,,,,
70,2342.3,,,,,,,,,,13,238,266,,,,,,,11,686,460,,,,,,,15,1085,687,,,,,,
71,2374.2,,,,,,,,,,13,237,266,,,,,,,11,727,481,,,,,,,15,1085,687,,,,,,
72,2406.3,,,,,,,,,,13,237,266,,,,,,,12,771,502,,,,,,,15,1085,687,,,,,,
73,2442.0,,,,,,,,,,13,238,265,,,,,,,11,816,524,,,,,,,15,1085,687,,,,,,
74,2474.5,,,,,,,,,,13,238,266,,,,,,,12,865,548,,,,,,,14,1085,688,,,,,,
75,2506.5,,,,,,,,,,13,238,266,,,,,,,12,916,573,,,,,,,14,1086,688,,,,,,
76,2542.1,,,,,,,,,,13,238,266,,,,,,,13,967,597,,,,,,,15,1085,687,,,,,,
77,2574.5,,,,,,,,,,13,238,266,,,,,,,13,1018,622,,,,,,,14,1086,686,,,,,,
78,2606.4,,,,,,,,,,13,238,266,,,,,,,13,1071,648,,,,,,,15,1086,687,,,,,,
79,2642.4,,,,,,,,,,13,238,266,,,,,,,,,,,,,,,,15,1086,687,,,,,,
80,2674.6,,,,,,,,,,13,238,266,,,,,,,,,,,,,,,,14,1086,687,,,,,,
81,2707.2,,,,,,,,,,13,238,265,,,,,,,,,,,,,,,,14,1086,686,,,,,,
82,2742.3,,,,,,,,,,13,237,266,,,,,,,,,,,,,,,,15,1086,687,,,,,,
83,2774.2,,,,,,,,,,13,238,265,,,,,,,,,,,,,,,,15,1086,688,,,,,,
84,2806.8,,,,,,,,,,13,238,266,,,,,,,,,,,,,,,,14,1086,688,,,,,,
85,2841.8,,,,,,,,,,13,237,266,,,,,,,,,,,,,,,,15,1086,688,,,,,,
86,2874.0,,,,,,,,,,13,238,266,,,,,,,,,,,,,,,,15,1086,688,,,,,,
87,2906.6,,,,,,,,,,13,237,266,,,,,,,,,,,,,,,,15,1086,688,,,,,,
88,2941.9,,,,,,,,,,13,237,266,,,,,,,,,,,,,,,,15,1086,687,,,,,,
89,2974.4,,,,,,,,,,13,238,266,,,,,,,,,,,,,,,,15,1086,688,,,,,,
90,3006.7,,,,,,,,,,13,237,266,,,,,,,,,,,,,,,,14,1086,687,,,,,,
91,3041.9,,,,,,,,,,13,238,266,,,,,,,,,,,,,,,,14,1086,688,,,,,,
92,3074.2,,,,,,,,,,13,238,267,,,,,,,,,,,,,,,,14,1086,688,,,,,,
93,3107.6,,,,,,,,,,13,238,267,,,,,,,,,,,,,,,,15,1086,688,,,,,,
94,3142.0,,,,,,,,,,13,238,266,,,,,,,,,,,,,,,,15,1086,687,,,,,,
95,3174.1,,,,,,,,,,13,238,266,,,,,,,,,,,,,,,,14,1086,687,,,,,,
96,3206.3,,,,,,,,,,13,237,266,,,,,,,,,,,,,,,,14,1086,688,,,,,,
97,3242.2,,,,,,,,,,13,238,266,,,,,,,,,,,,,,,,14,1086,688,,,,,,
98,3274.3,,,,,,,,,,13,237,266,,,,,,,,,,,,,,,,15,1086,688,,,,,,
99,3307.8,,,,,,,,,,13,238,266,,,,,,,,,,,,,,,,15,1086,688,,,,,,
100,3342.2,,,,,,,,,,13,238,266,,,,,,,,,,,,,,,,14,1086,688,,,,,,
101,3376.6,,,,,,,,,,13,237,266,,,,,,,,,,,,,,,,15,1086,688,,,,,,
102,3406.1,,,,,,,,,,13,237,266,,,,,,,,,,,,,,,,15,1086,687,,,,,,
