frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
60,2004.3,,,,,,,,,,13,237,266,,,,,,,11,413,325,,,,,,,15,1086,688,,,,,,
61,2036.6,,,,,,,,,,13,238,266,,,,,,,11,427,332,,,,,,,14,1086,687,,,,,,
62,2072.5,,,,,,,,,,13,238,266,,,,,,,11,444,339,,,,,,,14,1086,688,,,,,,
63,2110.7,,,,,,,,,,13,237,266,,,,,,,11,463,349,,,,,,,14,1086,688,,,,,,
64,2136.8,,,,,,,,,,13,238,266,,,,,,,12,485,361,,,,,,,15,1085,688,,,,,,
65,2172.4,,,,,,,,,,13,238,266,,,,,,,11,508,372,,,,,,,14,1086,687,,,,,,
66,2204.8,,,,,,,,,,13,238,265,,,,,,,11,534,386,,,,,,,14,1086,687,,,,,,
67,2238.1,,,,,,,,,,13,238,266,,,,,,,11,564,400,,,,,,,14,1086,687,,,,,,
68,2272.6,,,,,,,,,,13,238,266,,,,,,,10,596,416,,,,,,,15,1086,688,,,,,,
69,2304.8,,,,,,,,,,13,238,266,,,,,,,11,631,434,,,,,,,14,1086,687,,,,,,
70,2337.5,,,,,,,,,,13,238,266,,,,,,,11,666,451,,,,,,,14,1086,687,,,,,,
71,2372.5,,,,,,,,,,13,238,266,,,,,,,12,706,472,,,,,,,14,1086,687,,,,,,
72,2404.4,,,,,,,,,,13,238,265,,,,,,,11,748,491,,,,,,,14,1086,687,,,,,,
73,2436.5,,,,,,,,,,13,238,266,,,,,,,12,793,514,,,,,,,14,1086,687,,,,,,
74,2472.2,,,,,,,,,,13,238,265,,,,,,,12,840,537,,,,,,,14,1086,688,,,,,,
75,2504.4,,,,,,,,,,13,238,266,,,,,,,12,890,562,,,,,,,14,1086,687,,,,,,
76,2536.6,,,,,,,,,,13,238,265,,,,,,,12,941,586,,,,,,,14,1086,687,,,,,,
77,2572.4,,,,,,,,,,13,238,265,,,,,,,13,992,610,,,,,,,14,1086,687,,,,,,
78,2607.2,,,,,,,,,,13,238,265,,,,,,,12,1042,636,,,,,,,15,1086,687,,,,,,
79,2637.0,,,,,,,,,,13,238,265,,,,,,,13,1090,656,,,,,,,14,1086,687,,,,,,
80,2672.5,,,,,,,,,,13,238,265,,,,,,,,,,,,,,,,14,1086,687,,,,,,
81,2705.5,,,,,,,,,,13,238,265,,,,,,,,,,,,,,,,14,1086,687,,,,,,
82,2736.7,,,,,,,,,,13,238,265,,,,,,,,,,,,,,,,15,1086,687,,,,,,
83,2772.5,,,,,,,,,,13,238,265,,,,,,,,,,,,,,,,15,1086,687,,,,,,
84,2804.6,,,,,,,,,,13,238,265,,,,,,,,,,,,,,,,15,1086,688,,,,,,
85,2836.5,,,,,,,,,,13,238,266,,,,,,,,,,,,,,,,14,1086,687,,,,,,
86,2872.7,,,,,,,,,,13,238,265,,,,,,,,,,,,,,,,15,1086,688,,,,,,
87,2904.5,,,,,,,,,,13,239,265,,,,,,,,,,,,,,,,14,1086,687,,,,,,
88,2937.1,,,,,,,,,,13,238,266,,,,,,,,,,,,,,,,15,1086,687,,,,,,
89,2972.6,,,,,,,,,,13,238,266,,,,,,,,,,,,,,,,14,1086,688,,,,,,
90,3004.4,,,,,,,,,,13,238,266,,,,,,,,,,,,,,,,15,1086,687,,,,,,
91,3036.9,,,,,,,,,,13,238,265,,,,,,,,,,,,,,,,15,1086,687,,,,,,
92,3072.7,,,,,,,,,,13,238,265,,,,,,,,,,,,,,,,14,1086,688,,,,,,
93,3104.7,,,,,,,,,,13,238,265,,,,,,,,,,,,,,,,15,1086,688,,,,,,
94,3137.0,,,,,,,,,,13,238,266,,,,,,,,,,,,,,,,15,1086,688,,,,,,
95,3172.7,,,,,,,,,,13,238,266,,,,,,,,,,,,,,,,14,1086,688,,,,,,
96,3204.5,,,,,,,,,,13,238,266,,,,,,,,,,,,,,,,15,1086,688,,,,,,
97,3236.8,,,,,,,,,,13,238,265,,,,,,,,,,,,,,,,14,1086,688,,,,,,
98,3272.6,,,,,,,,,,13,238,265,,,,,,,,,,,,,,,,15,1086,688,,,,,,
99,3305.1,,,,,,,,,,13,238,265,,,,,,,,,,,,,,,,15,1086,688,,,,,,
100,3338.3,,,,,,,,,,13,238,266,,,,,,,,,,,,,,,,15,1086,688,,,,,,
101,3372.7,,,,,,,,,,13,238,265,,,,,,,,,,,,,,,,15,1086,688,,,,,,
102,3404.6,,,,,,,,,,13,238,266,,,,,,,,,,,,,,,,15,1086,687,,,,,,
103,3436.5,,,,,,,,,,13,238,266,,,,,,,,,,,,,,,,15,1086,688,,,,,,
104,3472.8,,,,,,,,,,13,238,265,,,,,,,,,,,,,,,,15,1086,687,,,,,,
