frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
62,2114.1,,,,,,,,,,13,318,180,,,,,,,10,565,288,,,,,,,14,1091,686,,,,,,
63,2146.4,,,,,,,,,,13,318,180,,,,,,,10,601,312,,,,,,,13,1090,686,,,,,,
64,2181.9,,,,,,,,,,13,318,180,,,,,,,10,642,339,,,,,,,13,1091,686,,,,,,
65,2214.1,,,,,,,,,,13,318,180,,,,,,,7,688,366,,,,,,,13,1090,686,,,,,,
66,2246.7,,,,,,,,,,14,318,179,,,,,,,9,733,398,,,,,,,14,1091,685,,,,,,
67,2282.2,,,,,,,,,,13,318,180,,,,,,,8,784,431,,,,,,,13,1090,686,,,,,,
68,2313.9,,,,,,,,,,13,318,180,,,,,,,8,839,466,,,,,,,13,1090,686,,,,,,
69,2346.4,,,,,,,,,,13,318,179,,,,,,,9,898,505,,,,,,,14,1090,686,,,,,,
70,2382.3,,,,,,,,,,13,318,180,,,,,,,8,963,544,,,,,,,13,1091,686,,,,,,
71,2413.9,,,,,,,,,,13,318,180,,,,,,,9,1030,588,,,,,,,13,1091,685,,,,,,
72,2446.6,,,,,,,,,,13,318,180,,,,,,,12,1093,621,,,,,,,13,1091,686,,,,,,
73,2482.7,,,,,,,,,,13,318,179,,,,,,,,,,,,,,,,14,1091,685,,,,,,
74,2513.9,,,,,,,,,,13,318,180,,,,,,,,,,,,,,,,13,1091,685,,,,,,
75,2546.3,,,,,,,,,,13,318,180,,,,,,,,,,,,,,,,13,1091,686,,,,,,
76,2583.4,,,,,,,,,,13,318,180,,,,,,,,,,,,,,,,13,1091,685,,,,,,
77,2615.0,,,,,,,,,,13,318,180,,,,,,,,,,,,,,,,13,1092,686,,,,,,
78,2648.0,,,,,,,,,,13,318,180,,,,,,,,,,,,,,,,14,1091,686,,,,,,
79,2682.2,,,,,,,,,,13,318,180,,,,,,,,,,,,,,,,14,1091,686,,,,,,
80,2713.9,,,,,,,,,,13,318,179,,,,,,,,,,,,,,,,14,1091,686,,,,,,
81,2746.1,,,,,,,,,,13,318,180,,,,,,,,,,,,,,,,13,1091,686,,,,,,
82,2782.1,,,,,,,,,,13,318,180,,,,,,,,,,,,,,,,14,1090,686,,,,,,
83,2814.1,,,,,,,,,,13,318,180,,,,,,,,,,,,,,,,14,1091,686,,,,,,
84,2848.6,,,,,,,,,,13,318,180,,,,,,,,,,,,,,,,13,1091,685,,,,,,
85,2882.0,,,,,,,,,,13,318,180,,,,,,,,,,,,,,,,13,1091,685,,,,,,
86,2914.4,,,,,,,,,,13,318,180,,,,,,,,,,,,,,,,13,1091,685,,,,,,
87,2946.1,,,,,,,,,,13,318,180,,,,,,,,,,,,,,,,13,1091,686,,,,,,
88,2981.9,,,,,,,,,,13,318,180,,,,,,,,,,,,,,,,13,1091,685,,,,,,
89,3017.7,,,,,,,,,,13,318,180,,,,,,,,,,,,,,,,13,1091,685,,,,,,
90,3046.4,,,,,,,,,,13,318,181,,,,,,,,,,,,,,,,14,1090,686,,,,,,
91,3082.0,,,,,,,,,,13,318,180,,,,,,,,,,,,,,,,13,1090,686,,,,,,
92,3114.1,,,,,,,,,,13,318,180,,,,,,,,,,,,,,,,13,1091,686,,,,,,
93,3146.2,,,,,,,,,,13,318,181,,,,,,,,,,,,,,,,13,1091,685,,,,,,
94,3182.8,,,,,,,,,,13,318,181,,,,,,,,,,,,,,,,13,1091,686,,,,,,
95,3214.7,,,,,,,,,,13,318,180,,,,,,,,,,,,,,,,14,1090,686,,,,,,
96,3251.0,,,,,,,,,,13,318,180,,,,,,,,,,,,,,,,13,1090,686,,,,,,
97,3286.0,,,,,,,,,,13,318,181,,,,,,,,,,,,,,,,14,1091,686,,,,,,
98,3314.4,,,,,,,,,,13,318,180,,,,,,,,,,,,,,,,13,1091,686,,,,,,
99,3346.7,,,,,,,,,,13,318,181,,,,,,,,,,,,,,,,13,1091,686,,,,,,
100,3382.0,,,,,,,,,,13,318,181,,,,,,,,,,,,,,,,13,1091,685,,,,,,
101,3414.2,,,,,,,,,,13,318,180,,,,,,,,,,,,,,,,13,1090,686,,,,,,
